close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1197.2,-1.06,5.16,8/8,105.16,360ONE,False,True
33570.0,-9.51,1.66,4/8,51.66,3MINDIA,False,False
7609.0,-1.31,11.92,6/8,86.92,ABB,False,True
1331.7,-30.01,-6.41,1/8,6.09,ACC,False,False
395.95,-3.23,29.55,8/8,129.55,ACMESOLAR,False,True
4235.5,-16.65,0.99,2/8,25.99,AIAENG,False,False
2159.0,-5.34,13.97,8/8,113.97,APLAPOLLO,False,True
1113.5,-1.34,8.93,8/8,108.93,AUBANK,False,True
201.9,-26.89,3.9,5/8,66.4,AWL,False,False
470.35,-15.48,-2.87,1/8,9.63,AADHARHFC,False,False
542.95,-0.04,9.35,8/8,109.35,AARTIIND,False,True
1285.8,-25.95,-8.95,1/8,3.55,AAVAS,False,False
26555.0,-16.57,-2.8,1/8,9.7,ABBOTINDIA,False,False
1159.0,-2.18,28.28,7/8,115.78,ACE,False,True
3257.8,-11.83,6.12,5/8,68.62,ACUTAAS,False,False
1570.5,-9.82,6.1,6/8,81.1,ADANIENSOL,False,True
3112.0,-3.12,3.62,6/8,78.62,ADANIENT,True,True
1303.2,-18.78,-11.81,3/8,25.69,ADANIGREEN,False,False
1691.5,-10.18,-7.44,2/8,17.56,ADANIPORTS,False,False
207.2,-16.76,-16.5,2/8,8.5,ADANIPOWER,False,False
643.7,-20.36,-10.93,2/8,14.07,ATGL,False,False
410.0,-3.46,11.7,7/8,99.2,ABCAPITAL,False,True
54.52,-41.68,-17.18,0/8,-17.18,ABFRL,False,False
86.04,-42.01,-16.53,0/8,-16.53,ABLBL,False,False
1392.3,-27.78,8.7,4/8,58.7,ABREL,False,False
1033.5,-11.64,4.35,4/8,54.35,ABSLAMC,False,False
3530.3,-9.46,32.12,5/8,94.62,CPPLUS,False,False
1331.7,-6.08,85.99,6/8,160.99,AEGISLOG,False,True
264.15,-12.96,25.66,4/8,75.66,AEGISVOPAK,False,False
285.05,-38.37,-12.23,3/8,25.27,AFCONS,False,False
1686.8,-21.42,12.27,4/8,62.27,AFFLE,False,False
3551.8,-4.48,14.5,7/8,102.0,AJANTPHARM,False,True
5303.5,-9.07,-2.48,2/8,22.52,ALKEM,False,False
613.7,-12.67,12.37,5/8,74.87,ABDL,False,False
920.75,-11.43,2.93,5/8,65.43,ARE&M,False,False
7466.0,-15.57,0.88,4/8,50.88,AMBER,False,False
419.2,-28.79,-7.55,2/8,17.45,AMBUJACEM,False,False
2179.4,-0.88,20.28,6/8,95.28,ANANDRATHI,False,True
606.35,-17.44,19.32,6/8,94.32,ANANTRAJ,False,False
298.85,-15.51,-14.2,3/8,23.3,ANGELONE,False,False
923.05,0.0,18.61,8/8,118.61,ANTHEM,False,True
1267.6,-7.88,-8.72,4/8,41.28,ANURAS,False,False
17063.0,-5.21,34.88,6/8,109.88,APARINDS,False,True
8766.5,-3.02,5.05,5/8,67.55,APOLLOHOSP,True,False
443.05,-16.43,12.08,3/8,49.58,APOLLOTYRE,False,False
258.5,-24.61,-1.88,2/8,23.12,APTUS,False,False
951.15,-10.81,5.45,7/8,92.95,ASAHIINDIA,False,False
179.05,-14.07,12.2,4/8,62.2,ASHOKLEY,False,False
2626.5,-10.75,-1.14,1/8,11.36,ASIANPAINT,True,False
762.1,-12.37,-0.64,4/8,49.36,ASTERDM,False,False
1526.1,-12.47,-4.42,4/8,45.58,ASTRAL,False,False
1494.6,-4.77,56.0,6/8,131.0,ATHERENERG,False,True
6526.0,-7.74,-7.78,4/8,42.22,ATUL,False,False
1623.0,-2.64,9.84,6/8,84.84,AUROPHARMA,False,True
561.6,-15.92,12.26,4/8,62.26,AIIL,False,False
3826.9,-20.76,-7.97,1/8,4.53,DMART,False,False
1255.0,-10.48,-4.56,1/8,7.94,AXISBANK,True,False
1937.7,-13.08,3.95,6/8,78.95,BEML,False,False
237.76,-35.51,-11.63,2/8,13.37,BLS,False,False
3325.6,-24.28,-25.51,1/8,-13.01,BSE,False,False
11724.0,-1.7,11.0,6/8,86.0,BAJAJ-AUTO,True,True
1085.0,-6.37,16.13,6/8,91.13,BAJFINANCE,True,True
2010.0,-7.58,10.49,6/8,85.49,BAJAJFINSV,True,True
11540.0,-14.07,7.91,6/8,82.91,BAJAJHLDNG,False,False
84.07,-27.48,-2.38,1/8,10.12,BAJAJHFL,False,False
2328.6,-13.97,4.85,3/8,42.35,BALKRISIND,False,False
674.35,-12.09,26.09,7/8,113.59,BALRAMCHIN,False,False
173.5,-19.26,-13.9,2/8,11.1,BANDHANBNK,False,False
242.5,-22.84,-8.7,1/8,3.8,BANKBARODA,False,False
145.95,-14.94,2.72,5/8,65.22,BANKINDIA,False,False
85.6,-8.79,7.16,6/8,82.16,MAHABANK,False,False
685.55,-43.62,1.58,2/8,26.58,BATAINDIA,False,False
4089.3,-23.09,-9.1,0/8,-9.1,BAYERCROP,False,False
229.66,-12.13,4.47,5/8,66.97,BELRISE,False,False
503.7,-14.0,-2.79,4/8,47.21,BERGEPAINT,False,False
1363.0,-16.16,1.26,4/8,51.26,BDL,False,False
406.9,-13.02,-4.24,3/8,33.26,BEL,False,False
2005.0,-11.49,2.95,4/8,52.95,BHARATFORG,False,False
415.5,-4.69,-1.45,5/8,61.05,BHEL,False,False
318.0,-18.1,3.17,3/8,40.67,BPCL,True,False
1902.1,-10.94,3.06,4/8,53.06,BHARTIARTL,True,False
1579.8,-16.57,1.29,3/8,38.79,BHARTIHEXA,False,False
612.1,-23.47,-5.24,1/8,7.26,BIKAJI,False,False
417.5,-5.26,-5.39,4/8,44.61,BIOCON,False,False
293.55,-36.01,-9.4,1/8,3.1,BSOFT,False,False
5007.0,-25.2,1.55,2/8,26.55,BLUEDART,False,False
590.1,-20.52,16.9,6/8,91.9,BLUEJET,False,False
1485.0,-26.0,-10.29,1/8,2.21,BLUESTARCO,False,False
1426.2,-31.53,-8.21,0/8,-8.21,BBTC,False,False
