close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1199.0,-0.33,5.32,8/8,105.32,360ONE,False,True
33640.0,-9.32,3.46,6/8,78.46,3MINDIA,False,True
7424.0,-3.71,11.32,6/8,86.32,ABB,False,True
1307.4,-31.29,-5.89,0/8,-5.89,ACC,False,False
401.6,0.0,39.56,8/8,139.56,ACMESOLAR,False,True
4348.9,-14.42,6.32,2/8,31.32,AIAENG,False,False
2139.0,-6.22,12.44,7/8,99.94,APLAPOLLO,False,True
1108.2,0.0,13.18,8/8,113.18,AUBANK,False,True
188.12,-31.88,-7.13,2/8,17.87,AWL,False,False
462.55,-16.88,-5.08,1/8,7.42,AADHARHFC,False,False
527.2,-2.04,6.68,7/8,94.18,AARTIIND,False,True
1355.3,-21.95,-3.94,1/8,8.56,AAVAS,False,False
26230.0,-17.75,-5.67,1/8,6.83,ABBOTINDIA,False,False
1182.2,-0.22,33.72,8/8,133.72,ACE,False,True
3169.0,-14.23,3.09,4/8,53.09,ACUTAAS,False,False
1541.9,-11.47,12.35,5/8,74.85,ADANIENSOL,False,False
2997.0,-6.7,8.62,4/8,58.62,ADANIENT,True,False
1320.0,-17.73,-5.34,1/8,7.16,ADANIGREEN,False,False
1700.0,-9.73,-7.33,3/8,30.17,ADANIPORTS,False,False
205.5,-17.44,-8.83,2/8,16.17,ADANIPOWER,False,False
646.1,-20.06,-1.24,3/8,36.26,ATGL,False,False
413.0,-2.75,15.68,6/8,90.68,ABCAPITAL,False,True
54.35,-41.86,-21.11,0/8,-21.11,ABFRL,False,False
86.12,-41.95,-18.79,1/8,-6.29,ABLBL,False,False
1406.3,-27.05,9.75,4/8,59.75,ABREL,False,False
1008.4,-13.79,-1.33,2/8,23.67,ABSLAMC,False,False
3475.5,-10.86,41.38,5/8,103.88,CPPLUS,False,False
1417.9,0.0,93.32,7/8,180.82,AEGISLOG,False,True
276.3,-8.96,32.32,5/8,94.82,AEGISVOPAK,False,False
278.9,-39.7,-9.27,1/8,3.23,AFCONS,False,False
1718.7,-19.94,16.65,5/8,79.15,AFFLE,False,False
3639.8,-2.11,14.11,8/8,114.11,AJANTPHARM,False,True
5400.0,-7.41,-4.19,3/8,33.31,ALKEM,False,False
595.0,-15.33,9.25,3/8,46.75,ABDL,False,False
919.75,-11.53,10.11,5/8,72.61,ARE&M,False,False
7350.0,-16.88,-5.01,2/8,19.99,AMBER,False,False
414.5,-29.62,-7.08,2/8,17.92,AMBUJACEM,False,False
2188.0,-0.49,19.18,7/8,106.68,ANANDRATHI,False,True
625.0,-14.9,20.17,6/8,95.17,ANANTRAJ,False,False
287.8,-18.63,-17.53,2/8,7.47,ANGELONE,False,False
871.45,-2.96,11.08,8/8,111.08,ANTHEM,False,True
1243.7,-9.61,-12.02,3/8,25.48,ANURAS,False,False
16856.0,-6.36,28.6,8/8,128.6,APARINDS,False,True
8693.0,-3.83,2.22,6/8,77.22,APOLLOHOSP,True,True
439.7,-17.06,16.38,3/8,53.88,APOLLOTYRE,False,False
257.75,-26.27,-5.3,0/8,-5.3,APTUS,False,False
965.75,-9.44,10.73,7/8,98.23,ASAHIINDIA,False,True
173.0,-16.97,11.37,5/8,73.87,ASHOKLEY,False,False
2640.0,-10.29,-0.06,2/8,24.94,ASIANPAINT,True,False
761.55,-12.44,-2.22,4/8,47.78,ASTERDM,False,False
1528.5,-12.33,0.91,5/8,63.41,ASTRAL,False,False
1462.0,-6.84,61.87,6/8,136.87,ATHERENERG,False,True
6509.5,-7.97,-9.83,4/8,40.17,ATUL,False,False
1621.3,-2.74,2.3,6/8,77.3,AUROPHARMA,False,True
552.25,-17.32,2.23,4/8,52.23,AIIL,False,False
3906.0,-19.12,-8.11,1/8,4.39,DMART,False,False
1245.8,-11.14,-3.05,1/8,9.45,AXISBANK,True,False
1935.4,-13.18,2.71,6/8,77.71,BEML,False,False
271.29,-26.42,-1.54,3/8,35.96,BLS,False,False
3241.0,-26.2,-24.91,1/8,-12.41,BSE,False,False
11700.0,-1.32,8.7,6/8,83.7,BAJAJ-AUTO,True,True
1095.0,-5.51,18.86,6/8,93.86,BAJFINANCE,True,True
2032.5,-6.54,13.57,6/8,88.57,BAJAJFINSV,True,True
11320.0,-15.93,7.65,6/8,82.65,BAJAJHLDNG,False,False
84.85,-26.8,0.05,2/8,25.05,BAJAJHFL,False,False
2350.8,-13.15,4.44,4/8,54.44,BALKRISIND,False,False
729.35,-4.92,33.18,8/8,133.18,BALRAMCHIN,False,True
175.1,-18.51,-10.09,1/8,2.41,BANDHANBNK,False,False
247.0,-21.41,-5.61,1/8,6.89,BANKBARODA,False,False
142.79,-16.79,3.38,4/8,53.38,BANKINDIA,False,False
80.26,-14.48,-0.36,3/8,37.14,MAHABANK,False,False
701.05,-42.34,4.12,4/8,54.12,BATAINDIA,False,False
4071.5,-24.7,-7.03,0/8,-7.03,BAYERCROP,False,False
231.77,-11.32,6.69,6/8,81.69,BELRISE,False,False
524.4,-10.46,3.28,4/8,53.28,BERGEPAINT,False,False
1359.0,-16.41,1.71,4/8,51.71,BDL,False,False
414.0,-11.5,-3.91,3/8,33.59,BEL,False,False
2063.0,-8.93,6.45,6/8,81.45,BHARATFORG,False,True
413.0,-5.26,-1.01,6/8,73.99,BHEL,False,False
311.0,-19.91,2.4,2/8,27.4,BPCL,True,False
1946.0,-8.89,1.99,6/8,76.99,BHARTIARTL,True,True
1591.2,-15.96,0.01,5/8,62.51,BHARTIHEXA,False,False
605.75,-24.26,-11.18,0/8,-11.18,BIKAJI,False,False
415.55,-5.71,-5.96,4/8,44.04,BIOCON,False,False
303.75,-33.78,-6.61,1/8,5.89,BSOFT,False,False
5083.0,-24.07,1.8,3/8,39.3,BLUEDART,False,False
596.15,-23.12,32.98,6/8,107.98,BLUEJET,False,False
1511.9,-24.66,-11.14,1/8,1.36,BLUESTARCO,False,False
1427.4,-31.48,-8.84,1/8,3.66,BBTC,False,False
48200.0,-1.13,35.27,8/8,135.27,BOSCHLTD,False,True
196.33,-52.04,-18.66,1/8,-6.16,FIRSTCRY,False,False
639.3,-17.87,25.43,5/8,87.93,BRIGADE,False,False
5365.0,-13.43,-0.25,3/8,37.25,BRITANNIA,True,False
983.9,-49.37,7.61,2/8,32.61,MAPMYINDIA,False,False
1082.3,-11.99,-4.81,2/8,20.19,CCL,False,False
155.09,-19.06,-13.09,1/8,-0.59,CESC,False,False
867.0,-11.21,-2.28,2/8,22.72,CGPOWER,False,False
401.05,-18.19,-15.87,1/8,-3.37,CIEINDIA,False,False
4514.5,-15.14,5.9,3/8,43.4,CRISIL,False,False
