close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1165.0,-2.36,4.78,7/8,92.28,360ONE,False,True
36140.0,-2.58,12.72,7/8,100.22,3MINDIA,False,True
7752.5,0.0,9.11,7/8,96.61,ABB,False,True
1327.4,-30.24,-5.58,1/8,6.92,ACC,False,False
370.35,-6.0,30.32,6/8,105.32,ACMESOLAR,False,True
4440.0,-12.62,13.5,5/8,76.0,AIAENG,False,False
2047.2,-10.24,6.92,7/8,94.42,APLAPOLLO,False,False
1087.0,-0.4,2.94,8/8,102.94,AUBANK,False,True
191.66,-30.6,-7.47,2/8,17.53,AWL,False,False
506.45,-8.99,1.18,5/8,63.68,AADHARHFC,False,False
534.9,0.0,9.56,8/8,109.56,AARTIIND,False,True
1424.1,-17.99,0.3,4/8,50.3,AAVAS,False,False
28260.0,-13.06,9.97,4/8,59.97,ABBOTINDIA,False,False
1072.0,-7.22,18.36,6/8,93.36,ACE,False,True
3183.1,-13.85,16.76,4/8,66.76,ACUTAAS,False,False
1587.0,-8.88,16.6,5/8,79.1,ADANIENSOL,False,False
2947.7,-8.23,17.3,5/8,79.8,ADANIENT,True,False
1323.0,-17.54,-3.06,2/8,21.94,ADANIGREEN,False,False
1650.7,-12.35,-4.35,2/8,20.65,ADANIPORTS,False,False
204.95,-17.66,-9.68,1/8,2.82,ADANIPOWER,False,False
658.85,-18.49,3.47,3/8,40.97,ATGL,False,False
401.9,-5.37,8.9,7/8,96.4,ABCAPITAL,False,True
57.18,-38.83,-14.43,2/8,10.57,ABFRL,False,False
90.18,-39.22,-23.32,1/8,-10.82,ABLBL,False,False
1416.9,-26.5,-10.82,3/8,26.68,ABREL,False,False
1035.6,-11.46,-0.48,2/8,24.52,ABSLAMC,False,False
3704.2,-5.0,50.44,8/8,150.44,CPPLUS,False,True
1267.7,-9.56,76.15,6/8,151.15,AEGISLOG,False,True
275.0,-9.39,29.64,6/8,104.64,AEGISVOPAK,False,True
270.45,-41.52,-19.17,1/8,-6.67,AFCONS,False,False
1671.9,-22.12,16.57,5/8,79.07,AFFLE,False,False
3623.8,0.0,18.11,7/8,105.61,AJANTPHARM,False,True
5445.5,-6.63,-1.83,4/8,48.17,ALKEM,False,False
634.55,-9.7,11.88,6/8,86.88,ABDL,False,True
963.75,-7.29,8.02,7/8,95.52,ARE&M,False,False
7031.0,-20.49,-20.96,1/8,-8.46,AMBER,False,False
419.8,-28.78,-6.4,1/8,6.1,AMBUJACEM,False,False
2200.0,0.0,21.96,8/8,121.96,ANANDRATHI,False,True
611.25,-16.77,10.12,6/8,85.12,ANANTRAJ,False,False
290.05,-18.0,-11.39,2/8,13.61,ANGELONE,False,False
881.0,-1.19,11.93,8/8,111.93,ANTHEM,False,True
1212.8,-11.86,-11.3,2/8,13.7,ANURAS,False,False
17216.0,-4.36,33.76,8/8,133.76,APARINDS,False,True
8650.0,-4.42,10.36,6/8,85.36,APOLLOHOSP,True,True
440.8,-16.85,7.43,5/8,69.93,APOLLOTYRE,False,False
255.15,-27.85,-9.57,2/8,15.43,APTUS,False,False
893.95,-16.17,5.72,4/8,55.72,ASAHIINDIA,False,False
181.29,-12.99,8.74,5/8,71.24,ASHOKLEY,False,False
2730.3,-7.23,9.33,6/8,84.33,ASIANPAINT,True,True
829.6,-4.61,12.31,7/8,99.81,ASTERDM,False,True
1565.0,-10.38,-0.28,4/8,49.72,ASTRAL,False,False
1528.0,-2.64,66.35,8/8,166.35,ATHERENERG,False,True
6950.0,-1.74,-1.74,6/8,73.26,ATUL,False,False
1672.9,0.0,13.12,8/8,113.12,AUROPHARMA,False,True
563.65,-15.61,18.83,6/8,93.83,AIIL,False,False
4033.7,-16.47,-8.99,1/8,3.51,DMART,False,False
1217.3,-13.17,-4.59,1/8,7.91,AXISBANK,True,False
1913.7,-14.16,-4.21,3/8,33.29,BEML,False,False
267.63,-32.07,-8.13,3/8,29.37,BLS,False,False
3510.2,-20.07,-10.57,3/8,26.93,BSE,False,False
11636.0,-1.86,9.52,6/8,84.52,BAJAJ-AUTO,True,True
1086.1,-6.27,12.32,7/8,99.82,BAJFINANCE,True,True
2021.2,-7.06,10.86,8/8,110.86,BAJAJFINSV,True,True
11508.0,-19.38,9.79,5/8,72.29,BAJAJHLDNG,False,False
84.99,-26.68,-3.4,1/8,9.1,BAJAJHFL,False,False
2463.8,-8.98,9.46,7/8,96.96,BALKRISIND,False,False
619.85,-5.9,18.1,7/8,105.6,BALRAMCHIN,False,True
