close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1087.4,-10.13,0.34,3/8,37.84,360ONE,False,False
33025.0,-10.98,4.59,2/8,29.59,3MINDIA,False,False
7401.5,-4.0,7.23,5/8,69.73,ABB,False,False
1257.7,-33.9,-5.32,0/8,-5.32,ACC,False,False
401.6,-3.92,18.27,8/8,118.27,ACMESOLAR,False,True
4172.1,-17.59,-7.53,2/8,17.47,AIAENG,False,False
2168.0,-4.58,22.56,7/8,110.06,APLAPOLLO,False,True
1060.5,-6.03,7.67,5/8,70.17,AUBANK,False,False
187.52,-32.1,-0.92,1/8,11.58,AWL,False,False
471.9,-15.2,-0.5,1/8,12.0,AADHARHFC,False,False
496.2,-8.64,11.86,5/8,74.36,AARTIIND,False,False
1290.3,-25.69,1.84,3/8,39.34,AAVAS,False,False
25225.0,-17.4,-1.92,1/8,10.58,ABBOTINDIA,False,False
1127.0,-4.7,25.46,7/8,112.96,ACE,False,True
3241.8,-12.26,0.53,3/8,38.03,ACUTAAS,False,False
1423.3,-18.28,-8.25,1/8,4.25,ADANIENSOL,False,False
3104.7,-3.34,5.04,6/8,80.04,ADANIENT,True,True
1315.0,-18.04,-12.26,3/8,25.24,ADANIGREEN,False,False
1775.0,-5.75,-3.22,4/8,46.78,ADANIPORTS,False,False
214.9,-13.66,-3.51,3/8,33.99,ADANIPOWER,False,False
612.3,-24.25,-19.38,0/8,-19.38,ATGL,False,False
400.0,-5.82,13.03,6/8,88.03,ABCAPITAL,False,True
51.33,-45.09,-13.58,2/8,11.42,ABFRL,False,False
84.26,-43.21,-13.94,2/8,11.06,ABLBL,False,False
1337.9,-30.6,11.29,3/8,48.79,ABREL,False,False
1066.5,-8.82,2.09,6/8,77.09,ABSLAMC,False,False
3746.1,-3.92,8.11,6/8,83.11,CPPLUS,False,True
1343.4,-5.25,67.68,6/8,142.68,AEGISLOG,False,True
297.65,-1.92,49.62,6/8,124.62,AEGISVOPAK,False,True
274.15,-40.72,-17.29,2/8,7.71,AFCONS,False,False
1587.3,-26.06,4.85,5/8,67.35,AFFLE,False,False
3534.4,-4.94,17.4,6/8,92.4,AJANTPHARM,False,True
5139.0,-11.89,-4.69,1/8,7.81,ALKEM,False,False
604.15,-14.02,5.66,3/8,43.16,ABDL,False,False
832.15,-19.95,2.28,2/8,27.28,ARE&M,False,False
7210.0,-18.46,-7.49,1/8,5.01,AMBER,False,False
397.0,-32.56,-3.58,0/8,-3.58,AMBUJACEM,False,False
2180.6,-2.19,25.18,6/8,100.18,ANANDRATHI,False,True
613.6,-16.45,17.41,6/8,92.41,ANANTRAJ,False,False
299.05,-15.45,-11.95,3/8,25.55,ANGELONE,False,False
942.95,-1.55,22.48,8/8,122.48,ANTHEM,False,True
1229.6,-10.64,-4.29,1/8,8.21,ANURAS,False,False
17448.0,-3.07,27.39,7/8,114.89,APARINDS,False,True
8967.0,-0.8,4.5,8/8,104.5,APOLLOHOSP,True,True
422.25,-20.35,9.13,1/8,21.63,APOLLOTYRE,False,False
258.28,-24.67,1.25,3/8,38.75,APTUS,False,False
968.75,-9.16,9.03,6/8,84.03,ASAHIINDIA,False,True
167.0,-19.85,17.06,3/8,54.56,ASHOKLEY,False,False
2489.0,-15.43,-8.46,0/8,-8.46,ASIANPAINT,True,False
780.35,-10.27,-2.08,3/8,35.42,ASTERDM,False,False
1474.8,-15.41,-4.02,3/8,33.48,ASTRAL,False,False
1580.0,-8.44,50.7,7/8,138.2,ATHERENERG,False,True
6221.5,-12.04,-6.85,2/8,18.15,ATUL,False,False
1698.9,-1.05,16.43,8/8,116.43,AUROPHARMA,False,True
513.95,-23.05,9.56,4/8,59.56,AIIL,False,False
3735.0,-21.79,-8.56,0/8,-8.56,DMART,False,False
1238.5,-11.66,-4.91,3/8,32.59,AXISBANK,True,False
2097.8,-5.9,17.55,7/8,105.05,BEML,False,True
236.45,-35.63,-7.71,1/8,4.79,BLS,False,False
3289.8,-25.09,-18.28,2/8,6.72,BSE,False,False
11790.0,-4.62,15.29,6/8,90.29,BAJAJ-AUTO,True,True
1039.3,-10.31,17.34,5/8,79.84,BAJFINANCE,True,False
1927.0,-11.39,14.96,4/8,64.96,BAJAJFINSV,True,False
11078.0,-17.51,10.83,5/8,73.33,BAJAJHLDNG,False,False
82.92,-28.47,-0.72,1/8,11.78,BAJAJHFL,False,False
2208.6,-18.41,3.34,2/8,28.34,BALKRISIND,False,False
700.05,-8.74,29.54,8/8,129.54,BALRAMCHIN,False,True
171.7,-20.09,-14.23,2/8,10.77,BANDHANBNK,False,False
234.1,-25.51,-14.0,1/8,-1.5,BANKBARODA,False,False
141.06,-17.79,-3.56,2/8,21.44,BANKINDIA,False,False
84.56,-9.9,-0.48,6/8,74.52,MAHABANK,False,False
661.05,-45.63,3.37,1/8,15.87,BATAINDIA,False,False
3951.1,-23.55,-7.03,0/8,-7.03,BAYERCROP,False,False
228.54,-12.55,-0.31,4/8,49.69,BELRISE,False,False
470.8,-19.61,-6.3,1/8,6.2,BERGEPAINT,False,False
1218.1,-25.08,0.46,2/8,25.46,BDL,False,False
406.0,-13.21,-1.37,2/8,23.63,BEL,False,False
