close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1072.7,-11.35,-3.83,0/8,-3.83,360ONE,False,False
34725.0,-6.4,8.84,4/8,58.84,3MINDIA,False,False
7271.0,-5.69,3.99,6/8,78.99,ABB,False,True
1256.3,-33.97,-3.98,2/8,21.02,ACC,False,False
458.1,0.0,38.17,8/8,138.17,ACMESOLAR,False,True
3941.0,-22.15,-13.11,1/8,-0.61,AIAENG,False,False
2181.1,-4.0,19.48,6/8,94.48,APLAPOLLO,False,True
1038.0,-8.03,3.07,5/8,65.57,AUBANK,False,False
183.56,-33.53,2.09,2/8,27.09,AWL,False,False
466.05,-16.25,-7.03,2/8,17.97,AADHARHFC,False,False
499.8,-7.8,5.86,4/8,55.86,AARTIIND,False,False
1321.2,-23.91,-7.74,2/8,17.26,AAVAS,False,False
26960.0,-10.68,7.74,3/8,45.24,ABBOTINDIA,False,False
1230.4,0.0,28.84,8/8,128.84,ACE,False,True
3425.7,-7.21,8.1,7/8,95.6,ACUTAAS,False,True
1397.6,-19.75,-4.79,2/8,20.21,ADANIENSOL,False,False
2975.0,-7.38,0.41,6/8,75.41,ADANIENT,True,True
1303.6,-18.75,-10.74,3/8,26.76,ADANIGREEN,False,False
1787.1,-5.1,-0.13,6/8,74.87,ADANIPORTS,False,False
206.55,-17.02,-8.38,1/8,4.12,ADANIPOWER,False,False
638.4,-21.02,-9.73,3/8,27.77,ATGL,False,False
403.4,-5.02,9.81,6/8,84.81,ABCAPITAL,False,True
49.85,-46.67,-15.3,2/8,9.7,ABFRL,False,False
80.89,-45.02,-13.83,1/8,-1.33,ABLBL,False,False
1237.1,-34.56,-0.65,1/8,11.85,ABREL,False,False
1034.3,-11.57,-7.7,4/8,42.3,ABSLAMC,False,False
3482.3,-10.69,-1.74,4/8,48.26,CPPLUS,False,False
1486.0,0.0,50.73,8/8,150.73,AEGISLOG,False,True
318.3,0.0,36.13,8/8,136.13,AEGISVOPAK,False,True
256.75,-44.49,-15.03,1/8,-2.53,AFCONS,False,False
1600.2,-25.46,11.82,4/8,61.82,AFFLE,False,False
3542.1,-4.74,19.11,6/8,94.11,AJANTPHARM,False,True
5364.0,-8.03,2.5,4/8,52.5,ALKEM,False,False
656.3,-6.6,7.36,7/8,94.86,ABDL,False,True
794.3,-21.18,-2.9,0/8,-2.9,ARE&M,False,False
