close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1094.9,-9.51,2.95,4/8,52.95,360ONE,False,False
32800.0,-11.58,4.24,2/8,29.24,3MINDIA,False,False
7329.0,-4.94,7.9,6/8,82.9,ABB,False,True
1254.3,-34.08,-5.28,0/8,-5.28,ACC,False,False
397.25,-4.96,17.41,7/8,104.91,ACMESOLAR,False,True
4116.3,-18.69,-8.05,1/8,4.45,AIAENG,False,False
2194.8,-3.4,23.53,7/8,111.03,APLAPOLLO,False,True
1054.7,-6.55,8.93,5/8,71.43,AUBANK,False,False
185.7,-32.76,-1.38,1/8,11.12,AWL,False,False
462.7,-16.86,0.76,3/8,38.26,AADHARHFC,False,False
504.05,-7.2,15.1,5/8,77.6,AARTIIND,False,False
1286.1,-25.93,-2.17,2/8,22.83,AAVAS,False,False
25260.0,-17.29,-3.42,1/8,9.08,ABBOTINDIA,False,False
1121.2,-5.19,26.83,7/8,114.33,ACE,False,True
3451.4,-6.59,6.49,6/8,81.49,ACUTAAS,False,True
1391.9,-20.08,-6.47,1/8,6.03,ADANIENSOL,False,False
3077.2,-4.2,4.47,6/8,79.47,ADANIENT,True,True
1299.1,-19.03,-12.05,3/8,25.45,ADANIGREEN,False,False
1768.0,-6.12,-3.64,5/8,58.86,ADANIPORTS,False,False
213.5,-14.23,-2.3,3/8,35.2,ADANIPOWER,False,False
602.7,-25.43,-18.36,0/8,-18.36,ATGL,False,False
400.0,-5.82,15.59,5/8,78.09,ABCAPITAL,False,False
50.89,-45.56,-13.99,2/8,11.01,ABFRL,False,False
84.0,-42.9,-12.83,2/8,12.17,ABLBL,False,False
1337.4,-30.62,12.09,2/8,37.09,ABREL,False,False
1088.5,-6.94,-0.64,6/8,74.36,ABSLAMC,False,False
3829.1,-1.8,13.21,7/8,100.71,CPPLUS,False,True
1307.6,-7.78,40.61,6/8,115.61,AEGISLOG,False,True
291.85,-3.84,45.3,6/8,120.3,AEGISVOPAK,False,True
260.85,-43.6,-18.44,2/8,6.56,AFCONS,False,False
1594.0,-25.75,7.89,4/8,57.89,AFFLE,False,False
3520.0,-5.33,14.39,6/8,89.39,AJANTPHARM,False,True
5138.0,-11.91,-4.01,0/8,-4.01,ALKEM,False,False
611.45,-12.99,-0.0,2/8,25.0,ABDL,False,False
819.2,-21.2,2.13,2/8,27.13,ARE&M,False,False
7280.0,-17.67,-5.66,1/8,6.84,AMBER,False,False
395.6,-32.8,-3.46,0/8,-3.46,AMBUJACEM,False,False
2202.5,-1.21,25.63,7/8,113.13,ANANDRATHI,False,True
608.85,-17.09,17.46,6/8,92.46,ANANTRAJ,False,False
297.3,-15.95,-10.72,3/8,26.78,ANGELONE,False,False
942.3,-1.62,19.75,8/8,119.75,ANTHEM,False,True
1231.1,-10.53,-3.5,0/8,-3.5,ANURAS,False,False
17342.0,-3.66,21.99,7/8,109.49,APARINDS,False,True
8900.0,-1.54,3.84,8/8,103.84,APOLLOHOSP,True,True
419.55,-20.86,9.59,1/8,22.09,APOLLOTYRE,False,False
252.2,-26.45,-1.27,2/8,23.73,APTUS,False,False
976.2,-8.46,10.66,6/8,85.66,ASAHIINDIA,False,True
166.12,-20.27,18.51,4/8,68.51,ASHOKLEY,False,False
2498.1,-15.12,-7.72,0/8,-7.72,ASIANPAINT,True,False
766.5,-11.87,-6.84,3/8,30.66,ASTERDM,False,False
1459.0,-16.32,-3.81,1/8,8.69,ASTRAL,False,False
1658.3,-3.9,60.04,7/8,147.54,ATHERENERG,False,True
6356.0,-10.14,-4.96,2/8,20.04,ATUL,False,False
1668.4,-2.83,13.64,8/8,113.64,AUROPHARMA,False,True
512.3,-23.3,10.02,3/8,47.52,AIIL,False,False
3690.0,-22.73,-8.81,0/8,-8.81,DMART,False,False
1246.0,-11.12,-6.27,3/8,31.23,AXISBANK,True,False
2029.0,-8.99,16.09,7/8,103.59,BEML,False,True
235.63,-35.85,-7.43,1/8,5.07,BLS,False,False
3306.0,-24.72,-16.78,2/8,8.22,BSE,False,False
