close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1073.1,-11.31,-2.58,0/8,-2.58,360ONE,False,False
34095.0,-8.09,7.69,4/8,57.69,3MINDIA,False,False
7270.5,-5.7,5.75,6/8,80.75,ABB,False,True
1259.7,-33.79,-3.9,1/8,8.6,ACC,False,False
435.25,0.0,34.54,8/8,134.54,ACMESOLAR,False,True
3973.3,-21.51,-8.33,1/8,4.17,AIAENG,False,False
2270.1,-0.09,25.94,6/8,100.94,APLAPOLLO,False,True
1058.6,-6.2,6.87,5/8,69.37,AUBANK,False,False
186.98,-32.29,1.07,2/8,26.07,AWL,False,False
461.65,-17.04,-1.7,1/8,10.8,AADHARHFC,False,False
491.15,-9.39,4.57,4/8,54.57,AARTIIND,False,False
1284.6,-26.02,-8.48,2/8,16.52,AAVAS,False,False
27270.0,-9.89,10.59,4/8,60.59,ABBOTINDIA,False,False
1229.2,0.0,29.52,8/8,129.52,ACE,False,True
3440.3,-6.82,13.17,7/8,100.67,ACUTAAS,False,True
1436.1,-17.54,-2.32,2/8,22.68,ADANIENSOL,False,False
3020.0,-5.98,3.62,6/8,78.62,ADANIENT,True,True
1334.5,-16.83,-5.89,3/8,31.61,ADANIGREEN,False,False
1824.0,-3.14,2.42,7/8,89.92,ADANIPORTS,False,True
206.6,-17.0,-7.0,2/8,18.0,ADANIPOWER,False,False
660.7,-18.26,-2.9,3/8,34.6,ATGL,False,False
410.05,-3.45,14.04,5/8,76.54,ABCAPITAL,False,False
50.16,-46.34,-15.09,2/8,9.91,ABFRL,False,False
81.17,-44.83,-14.43,2/8,10.57,ABLBL,False,False
1266.2,-33.36,-0.48,1/8,12.02,ABREL,False,False
1060.4,-9.34,-3.47,6/8,71.53,ABSLAMC,False,False
3355.1,-13.95,-1.07,5/8,61.43,CPPLUS,False,False
1415.4,-0.18,44.72,8/8,144.72,AEGISLOG,False,True
314.95,0.0,33.05,8/8,133.05,AEGISVOPAK,False,True
263.4,-43.05,-13.5,1/8,-1.0,AFCONS,False,False
1603.5,-25.3,11.38,4/8,61.38,AFFLE,False,False
3563.6,-4.16,19.85,6/8,94.85,AJANTPHARM,False,True
5466.5,-6.27,5.34,4/8,55.34,ALKEM,False,False
647.6,-7.84,6.62,7/8,94.12,ABDL,False,True
796.0,-21.89,-2.58,0/8,-2.58,ARE&M,False,False
7125.0,-19.42,-6.33,0/8,-6.33,AMBER,False,False
388.3,-34.04,-6.3,1/8,6.2,AMBUJACEM,False,False
2229.4,-0.0,27.82,7/8,115.32,ANANDRATHI,False,True
606.15,-17.46,18.23,5/8,80.73,ANANTRAJ,False,False
299.1,-15.44,-10.89,3/8,26.61,ANGELONE,False,False
928.5,-3.06,20.04,7/8,107.54,ANTHEM,False,True
1207.7,-12.23,-3.64,1/8,8.86,ANURAS,False,False
18858.0,0.0,23.08,8/8,123.08,APARINDS,False,True
8944.5,-1.05,9.86,7/8,97.36,APOLLOHOSP,True,True
409.3,-22.8,-0.42,1/8,12.08,APOLLOTYRE,False,False
237.68,-27.4,-9.46,1/8,3.04,APTUS,False,False
961.05,-9.69,15.21,6/8,90.21,ASAHIINDIA,False,True
163.0,-21.77,6.27,3/8,43.77,ASHOKLEY,False,False
2451.3,-16.71,-6.85,1/8,5.65,ASIANPAINT,True,False
755.05,-13.18,1.65,2/8,26.65,ASTERDM,False,False
1427.7,-18.12,-5.27,2/8,19.73,ASTRAL,False,False
1640.0,-4.96,72.64,7/8,160.14,ATHERENERG,False,True
6170.5,-12.76,-0.87,1/8,11.63,ATUL,False,False
1734.0,0.0,24.98,8/8,124.98,AUROPHARMA,False,True
559.0,-16.3,4.75,4/8,54.75,AIIL,False,False
3749.9,-21.47,-9.53,2/8,15.47,DMART,False,False
1257.0,-10.34,-4.11,0/8,-4.11,AXISBANK,True,False
2135.0,-4.23,21.14,7/8,108.64,BEML,False,True
226.5,-38.2,-11.14,0/8,-11.14,BLS,False,False
3266.4,-25.62,-15.02,2/8,9.98,BSE,False,False
11414.0,-7.66,16.73,5/8,79.23,BAJAJ-AUTO,True,False
1040.3,-10.23,12.28,4/8,62.28,BAJFINANCE,True,False
1852.5,-14.82,8.14,2/8,33.14,BAJAJFINSV,True,False
11282.0,-15.99,11.85,5/8,74.35,BAJAJHLDNG,False,False
85.58,-25.45,3.06,3/8,40.56,BAJAJHFL,False,False
2265.3,-16.31,3.83,3/8,41.33,BALKRISIND,False,False
672.6,-12.32,24.77,5/8,87.27,BALRAMCHIN,False,False
175.0,-18.56,-14.35,3/8,23.15,BANDHANBNK,False,False
234.94,-25.25,-13.57,0/8,-13.57,BANKBARODA,False,False
140.0,-18.41,-1.79,1/8,10.71,BANKINDIA,False,False
83.54,-10.99,-3.26,3/8,34.24,MAHABANK,False,False
638.3,-46.31,-11.93,1/8,0.57,BATAINDIA,False,False
3779.5,-26.87,-5.88,1/8,6.62,BAYERCROP,False,False
240.18,-7.88,4.04,6/8,79.04,BELRISE,False,False
458.65,-21.69,-5.1,1/8,7.4,BERGEPAINT,False,False
1196.6,-26.4,-5.38,1/8,7.12,BDL,False,False
393.3,-15.93,-4.71,1/8,7.79,BEL,False,False
1962.1,-13.38,-0.2,2/8,24.8,BHARATFORG,False,False
439.9,-0.62,12.13,6/8,87.13,BHEL,False,True
314.0,-19.13,2.67,2/8,27.67,BPCL,True,False
1893.3,-11.35,5.66,3/8,43.16,BHARTIARTL,True,False
1540.1,-18.66,9.53,2/8,34.53,BHARTIHEXA,False,False
580.25,-26.26,-8.49,1/8,4.01,BIKAJI,False,False
191.76,-13.45,-0.98,2/8,24.02,GROWW,False,False
385.0,-12.64,-3.46,1/8,9.04,BIOCON,False,False
280.4,-38.87,-9.0,1/8,3.5,BSOFT,False,False
4821.0,-27.98,2.64,1/8,15.14,BLUEDART,False,False
575.25,-15.52,16.23,4/8,66.23,BLUEJET,False,False
1531.8,-23.67,-6.15,2/8,18.85,BLUESTARCO,False,False
1512.1,-27.41,2.25,2/8,27.25,BBTC,False,False
47000.0,-6.0,23.66,6/8,98.66,BOSCHLTD,False,True
172.15,-55.88,-18.02,2/8,6.98,FIRSTCRY,False,False
621.7,-20.13,13.32,6/8,88.32,BRIGADE,False,False
4998.0,-17.85,0.28,2/8,25.28,BRITANNIA,True,False
899.4,-53.72,4.46,1/8,16.96,MAPMYINDIA,False,False
1065.6,-13.1,-1.06,0/8,-1.06,CCL,False,False
141.53,-26.14,-10.55,1/8,1.95,CESC,False,False
892.0,-8.65,-3.14,5/8,59.36,CGPOWER,False,False
387.15,-21.02,-12.24,1/8,0.26,CIEINDIA,False,False
4577.5,-8.64,15.21,7/8,102.71,CRISIL,False,True
778.5,-17.32,-7.63,1/8,4.87,CANFINHOME,False,False
123.78,-19.55,-4.89,1/8,7.61,CANBK,False,False
153.59,-2.32,12.04,6/8,87.04,CANHLIFE,False,True
2748.6,-3.24,20.07,7/8,107.57,CAPLIPOINT,False,True
270.65,-3.3,27.72,7/8,115.22,CGCL,False,True
1124.4,-9.23,2.78,5/8,65.28,CARBORUNIV,False,False
2988.9,-8.54,17.37,7/8,104.87,CARTRADE,False,True
197.14,0.0,13.78,8/8,113.78,CASTROLIND,False,True
3468.9,-18.56,3.57,3/8,41.07,CEATLTD,False,False
1263.5,-22.94,9.78,4/8,59.78,CEMPRO,False,False
31.73,-20.25,-0.74,2/8,24.26,CENTRALBK,False,False
1390.0,-15.26,7.27,5/8,69.77,CDSL,False,False
865.65,-18.31,14.03,5/8,76.53,CHALET,False,False
414.9,-22.38,-9.37,2/8,15.63,CHAMBLFERT,False,False
1416.6,-12.9,35.47,5/8,97.97,CHENNPETRO,False,False
763.85,-10.17,10.69,3/8,48.19,CHOICEIN,False,False
1507.7,-25.28,-1.67,2/8,23.33,CHOLAHLDNG,False,False
1800.0,-7.22,10.31,5/8,72.81,CHOLAFIN,False,False
1394.5,-15.39,6.3,3/8,43.8,CIPLA,True,False
235.79,-1.13,23.39,6/8,98.39,CUB,False,True
851.9,-28.24,12.99,5/8,75.49,CLEAN,False,False
409.9,-12.67,-3.54,2/8,21.46,COALINDIA,True,False
1398.0,-27.03,-1.37,1/8,11.13,COCHINSHIP,False,False
1841.0,-8.62,28.97,6/8,103.97,COFORGE,False,True
438.0,-52.01,9.25,4/8,59.25,COHANCE,False,False
1917.8,-17.09,-2.65,2/8,22.35,COLPAL,False,False
708.05,-14.63,-8.48,1/8,4.02,CAMS,False,False
1494.4,-11.31,15.26,6/8,90.26,CONCORDBIO,False,False
504.55,-8.74,11.74,4/8,61.74,CONCOR,False,False
1999.5,-16.56,0.17,3/8,37.67,COROMANDEL,False,False
11138.0,-6.02,20.47,7/8,107.97,CRAFTSMAN,False,True
1387.6,-14.03,1.15,3/8,38.65,CREDITACC,False,False
227.12,-27.46,-13.62,2/8,11.38,CROMPTON,False,False
5099.5,-14.69,-8.83,2/8,16.17,CUMMINSIND,False,False
1073.3,-14.51,25.57,3/8,63.07,CYIENT,False,False
995.0,-27.17,-0.55,0/8,-0.55,DCMSHRIRAM,False,False
644.35,-16.69,5.23,4/8,55.23,DLF,False,False
2105.3,-21.13,-6.19,0/8,-6.19,DOMS,False,False
395.25,-24.95,-3.21,2/8,21.79,DABUR,False,False
1761.4,-28.52,5.57,2/8,30.57,DALBHARAT,False,False
4513.3,-8.5,-2.41,6/8,72.59,DATAPATTNS,False,False
1343.2,-18.74,-9.71,1/8,2.79,DEEPAKFERT,False,False
1586.3,-15.05,1.72,3/8,39.22,DEEPAKNTR,False,False
428.0,-17.74,-2.15,1/8,10.35,DELHIVERY,False,False
140.62,-21.46,27.2,4/8,77.2,DEVYANI,False,False
9375.0,-2.09,42.51,7/8,130.01,DIVISLAB,True,True
13005.0,-29.05,4.41,5/8,66.91,DIXON,False,False
1896.9,-3.63,18.49,7/8,105.99,LALPATHLAB,False,True
1185.0,-13.32,-2.96,2/8,22.04,DRREDDY,True,False
700.7,-36.06,0.53,2/8,25.53,EIDPARRY,False,False
317.9,-20.53,4.3,3/8,41.8,EIHOTEL,False,False
7516.0,-7.27,3.32,4/8,53.32,EICHERMOT,True,False
421.2,-32.08,-17.87,1/8,-5.37,ELECON,False,False
609.55,-5.11,5.13,6/8,80.13,ELGIEQUIP,False,True
368.45,-37.71,-4.85,2/8,20.15,EMAMILTD,False,False
2003.8,-0.09,17.92,8/8,117.92,EMCURE,False,True
328.0,-9.95,1.99,6/8,76.99,EMMVEE,False,True
2732.0,-9.82,9.21,4/8,59.21,ENDURANCE,False,False
266.35,-5.53,8.61,6/8,83.61,ENGINERSIN,False,True
1321.3,-21.92,-3.29,2/8,21.71,ERIS,False,False
2798.2,-28.22,3.03,1/8,15.53,ESCORTS,False,False
326.85,-7.76,29.82,6/8,104.82,ETERNAL,False,True
435.85,-11.17,17.19,5/8,79.69,EXIDEIND,False,False
332.15,-4.98,14.82,6/8,89.82,NYKAA,False,True
332.75,-10.17,7.59,4/8,57.59,FEDERALBNK,False,False
764.2,-23.97,-17.95,0/8,-17.95,FACT,False,False
1411.2,-0.9,26.07,7/8,113.57,FINCABLES,False,True
273.45,-25.65,17.34,3/8,54.84,FSL,False,False
538.45,-18.12,14.37,6/8,89.37,FIVESTAR,False,False
17488.0,-31.96,-2.62,1/8,9.88,FORCEMOT,False,False
886.0,-19.21,-3.53,1/8,8.97,FORTIS,False,False
173.9,-3.88,2.25,4/8,52.25,GAIL,False,False
4385.0,-20.56,-12.87,3/8,24.63,GVT&D,False,False
99.3,-13.64,-6.1,2/8,18.9,GMRAIRPORT,False,False
1321.8,-16.58,20.99,3/8,58.49,GABRIEL,False,False
547.15,-40.98,-20.21,1/8,-7.71,GALLANTT,False,False
2411.8,-21.82,-10.99,1/8,1.51,GRSE,False,False
351.0,-10.94,6.23,4/8,56.23,GICRE,False,False
7073.0,-29.69,-6.17,1/8,6.33,GILLETTE,False,False
2961.9,-2.12,38.91,7/8,126.41,GLAND,False,True
2838.8,-8.61,32.12,6/8,107.12,GLAXO,False,True
2447.4,-2.59,17.13,7/8,104.63,GLENMARK,False,True
1499.4,-0.63,22.64,7/8,110.14,MEDANTA,False,True
239.0,-34.63,-17.26,1/8,-4.76,GODIGIT,False,False
233.47,-23.35,-10.77,1/8,1.73,GPIL,False,False
2018.0,-42.34,-5.89,1/8,6.61,GODFRYPHLP,False,False
880.0,-28.78,-10.18,1/8,2.32,GODREJCP,False,False
1107.4,-21.89,3.06,4/8,53.06,GODREJIND,False,False
1691.1,-26.76,-1.91,1/8,10.59,GODREJPROP,False,False
