close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
2174.7,-1.1,19.24,8/8,119.24,ANANDRATHI,False,True
629.95,-14.22,22.63,6/8,97.63,ANANTRAJ,False,False
287.3,-18.77,-7.96,1/8,4.54,ANGELONE,False,False
890.1,-0.17,5.96,8/8,105.96,ANTHEM,False,True
1209.4,-12.11,-14.92,2/8,10.08,ANURAS,False,False
16691.0,-7.27,28.21,8/8,128.21,APARINDS,False,True
8920.5,-1.32,7.14,6/8,82.14,APOLLOHOSP,True,True
444.1,-16.23,8.3,3/8,45.8,APOLLOTYRE,False,False
250.5,-29.17,-9.14,1/8,3.36,APTUS,False,False
939.2,-11.93,11.46,6/8,86.46,ASAHIINDIA,False,False
171.64,-17.63,10.25,6/8,85.25,ASHOKLEY,False,False
2696.3,-8.38,0.86,5/8,63.36,ASIANPAINT,True,False
822.35,-5.44,7.7,7/8,95.2,ASTERDM,False,True
1556.3,-10.74,-3.16,4/8,46.84,ASTRAL,False,False
1511.5,-3.69,57.89,8/8,157.89,ATHERENERG,False,True
6729.0,-4.87,-7.3,6/8,67.7,ATUL,False,False
1622.1,-2.69,4.5,7/8,92.0,AUROPHARMA,False,True
564.9,-15.42,8.87,4/8,58.87,AIIL,False,False
4060.0,-15.93,-9.34,2/8,15.66,DMART,False,False
1217.4,-13.16,-5.75,2/8,19.25,AXISBANK,True,False
1874.4,-15.92,-0.48,3/8,37.02,BEML,False,False
278.12,-26.8,3.93,4/8,53.93,BLS,False,False
3447.0,-21.51,-17.26,3/8,20.24,BSE,False,False
11700.0,-1.32,10.67,6/8,85.67,BAJAJ-AUTO,True,True
1087.0,-6.2,17.05,6/8,92.05,BAJFINANCE,True,True
2008.3,-7.65,12.65,6/8,87.65,BAJAJFINSV,True,True
11475.0,-19.61,9.32,6/8,84.32,BAJAJHLDNG,False,False
84.33,-27.25,-2.67,0/8,-2.67,BAJAJHFL,False,False
2363.6,-12.68,5.39,6/8,80.39,BALKRISIND,False,False
624.85,-5.14,12.71,7/8,100.21,BALRAMCHIN,False,True
174.55,-19.47,-15.16,1/8,-2.66,BANDHANBNK,False,False
248.22,-21.02,-6.14,2/8,18.86,BANKBARODA,False,False
144.1,-16.02,0.52,4/8,50.52,BANKINDIA,False,False
80.12,-14.63,0.76,4/8,50.76,MAHABANK,False,False
755.7,-39.91,5.65,4/8,55.65,BATAINDIA,False,False
4045.8,-25.95,-8.82,0/8,-8.82,BAYERCROP,False,False
255.35,-2.3,18.94,8/8,118.94,BELRISE,False,True
545.1,-6.93,8.3,7/8,95.8,BERGEPAINT,False,True
1398.0,-14.01,-1.3,4/8,48.7,BDL,False,False
410.8,-12.19,-6.93,3/8,30.57,BEL,False,False
2065.0,-8.84,3.42,6/8,78.42,BHARATFORG,False,True
421.7,-2.83,-0.46,7/8,87.04,BHEL,False,False
319.45,-17.73,5.43,4/8,55.43,BPCL,True,False
1992.1,-6.73,4.24,6/8,79.24,BHARTIARTL,True,True
1621.1,-14.38,5.71,3/8,43.21,BHARTIHEXA,False,False
613.3,-23.32,-8.29,1/8,4.21,BIKAJI,False,False
417.0,-5.38,-3.21,3/8,34.29,BIOCON,False,False
312.05,-31.97,-1.0,3/8,36.5,BSOFT,False,False
5141.0,-23.2,-4.54,2/8,20.46,BLUEDART,False,False
584.5,-26.05,30.42,5/8,92.92,BLUEJET,False,False
1508.0,-24.86,-11.14,1/8,1.36,BLUESTARCO,False,False
1468.2,-29.52,-7.39,1/8,5.11,BBTC,False,False
47100.0,0.0,25.47,8/8,125.47,BOSCHLTD,False,True
206.09,-49.65,-13.25,1/8,-0.75,FIRSTCRY,False,False
591.55,-24.0,10.1,5/8,72.6,BRIGADE,False,False
5558.0,-10.32,2.32,5/8,64.82,BRITANNIA,True,False
989.7,-49.08,-5.23,1/8,7.27,MAPMYINDIA,False,False
1133.4,-7.83,-0.91,3/8,36.59,CCL,False,False
167.83,-15.54,-10.68,2/8,14.32,CESC,False,False
890.15,-8.84,2.08,5/8,64.58,CGPOWER,False,False
407.75,-16.82,-16.1,2/8,8.9,CIEINDIA,False,False
4475.9,-16.34,5.73,4/8,55.73,CRISIL,False,False
820.8,-12.83,-4.62,3/8,32.88,CANFINHOME,False,False
131.25,-14.69,0.77,3/8,38.27,CANBK,False,False
2480.5,-7.15,19.95,6/8,94.95,CAPLIPOINT,False,True
226.52,-12.5,18.71,4/8,68.71,CGCL,False,False
1151.6,-7.04,8.42,7/8,95.92,CARBORUNIV,False,True
2797.8,-14.39,49.5,4/8,99.5,CARTRADE,False,False
186.82,-5.33,3.35,8/8,103.35,CASTROLIND,False,True
3688.8,-13.39,11.0,5/8,73.5,CEATLTD,False,False
1298.8,-20.79,37.65,5/8,100.15,CEMPRO,False,False
31.4,-21.08,-12.13,1/8,0.37,CENTRALBK,False,False
1344.4,-18.04,10.32,2/8,35.32,CDSL,False,False
825.1,-22.41,6.76,4/8,56.76,CHALET,False,False
442.7,-20.4,2.81,3/8,40.31,CHAMBLFERT,False,False
1321.9,-7.31,31.15,8/8,131.15,CHENNPETRO,False,True
804.35,-5.4,17.44,5/8,79.94,CHOICEIN,False,False
1597.2,-20.85,-11.05,4/8,38.95,CHOLAHLDNG,False,False
1894.4,-2.35,18.08,7/8,105.58,CHOLAFIN,False,True
1450.0,-12.02,-0.98,3/8,36.52,CIPLA,True,False
208.64,-11.57,10.92,3/8,48.42,CUB,False,False
821.5,-32.81,-2.43,3/8,35.07,CLEAN,False,False
407.1,-14.35,-12.0,2/8,13.0,COALINDIA,True,False
1496.5,-21.97,-11.89,2/8,13.11,COCHINSHIP,False,False
1812.0,-7.74,39.97,7/8,127.47,COFORGE,False,True
440.65,-56.79,-3.88,4/8,46.12,COHANCE,False,False
1981.0,-17.79,-9.48,1/8,3.02,COLPAL,False,False
762.25,-8.09,-5.05,5/8,57.45,CAMS,False,False
1451.3,-16.88,25.21,7/8,112.71,CONCORDBIO,False,False
527.0,-5.19,-1.77,5/8,60.73,CONCOR,False,False
2095.3,-13.31,9.89,3/8,47.39,COROMANDEL,False,False
10251.0,-2.88,16.95,8/8,116.95,CRAFTSMAN,False,True
1549.4,-4.0,13.93,6/8,88.93,CREDITACC,False,True
248.3,-25.02,-15.89,1/8,-3.39,CROMPTON,False,False
5400.0,-9.67,-1.41,3/8,36.09,CUMMINSIND,False,False
867.05,-30.93,-3.41,3/8,34.09,CYIENT,False,False
1024.7,-24.99,-11.64,1/8,0.86,DCMSHRIRAM,False,False
665.0,-14.41,12.59,3/8,50.09,DLF,False,False
2215.9,-17.59,-6.23,1/8,6.27,DOMS,False,False
405.25,-25.33,-14.53,0/8,-14.53,DABUR,False,False
1842.0,-25.25,1.83,3/8,39.33,DALBHARAT,False,False
4455.8,-8.23,8.49,6/8,83.49,DATAPATTNS,False,True
1496.4,-10.09,12.31,4/8,62.31,DEEPAKFERT,False,False
1723.2,-7.72,-8.79,5/8,53.71,DEEPAKNTR,False,False
459.7,-11.65,-5.11,4/8,44.89,DELHIVERY,False,False
143.76,-23.9,18.94,5/8,81.44,DEVYANI,False,False
8477.0,-1.43,20.12,8/8,120.12,DIVISLAB,True,True
14130.0,-22.92,24.41,5/8,86.91,DIXON,False,False
1916.3,-2.65,17.52,7/8,105.02,LALPATHLAB,False,True
1200.0,-12.22,-10.22,2/8,14.78,DRREDDY,True,False
775.2,-34.19,-5.49,3/8,32.01,EIDPARRY,False,False
300.35,-27.9,-8.53,2/8,16.47,EIHOTEL,False,False
8066.5,-0.48,12.85,8/8,112.85,EICHERMOT,True,True
432.35,-30.93,-15.97,1/8,-3.47,ELECON,False,False
609.5,-1.58,13.91,7/8,101.41,ELGIEQUIP,False,True
403.3,-34.36,-7.85,2/8,17.15,EMAMILTD,False,False
1932.3,-3.85,12.46,7/8,99.96,EMCURE,False,True
2899.0,-4.28,8.27,8/8,108.27,ENDURANCE,False,True
243.68,-7.12,-6.94,6/8,68.06,ENGINERSIN,False,False
1358.5,-24.19,-3.62,2/8,21.38,ERIS,False,False
3113.7,-20.12,2.14,5/8,64.64,ESCORTS,False,False
318.5,-10.12,26.71,5/8,89.21,ETERNAL,False,False
476.1,-2.97,33.94,7/8,121.44,EXIDEIND,False,True
331.0,-4.03,22.77,7/8,110.27,NYKAA,False,True
351.3,-5.17,22.93,6/8,97.93,FEDERALBNK,False,True
807.7,-20.46,-10.56,1/8,1.94,FACT,False,False
1246.85,-2.59,13.21,7/8,100.71,FINCABLES,False,True
267.1,-27.37,5.94,3/8,43.44,FSL,False,False
550.2,-16.33,15.76,5/8,78.26,FIVESTAR,False,False
18361.0,-28.77,-11.7,3/8,25.8,FORCEMOT,False,False
929.0,-15.29,-7.04,2/8,17.96,FORTIS,False,False
174.9,-3.6,4.7,7/8,92.2,GAIL,False,True
4350.0,-21.39,-2.57,3/8,34.93,GVT&D,False,False
101.51,-11.72,2.02,4/8,52.02,GMRAIRPORT,False,False
1459.0,-7.92,30.36,6/8,105.36,GABRIEL,False,True
582.05,-37.22,-36.86,1/8,-24.36,GALLANTT,False,False
2618.6,-15.36,-6.06,3/8,31.44,GRSE,False,False
352.1,-13.99,-10.91,0/8,-10.91,GICRE,False,False
7600.0,-26.45,-6.21,0/8,-6.21,GILLETTE,False,False
2970.2,0.0,54.8,8/8,154.8,GLAND,False,True
2688.8,-3.72,11.24,6/8,86.24,GLAXO,False,True
2318.4,-4.12,-3.8,6/8,71.2,GLENMARK,False,False
1422.6,-3.6,14.57,7/8,102.07,MEDANTA,False,True
259.65,-30.27,-19.93,1/8,-7.43,GODIGIT,False,False
235.43,-22.71,-21.13,2/8,3.87,GPIL,False,False
2149.0,-40.62,-14.17,2/8,10.83,GODFRYPHLP,False,False
934.3,-25.81,-11.94,1/8,0.56,GODREJCP,False,False
1252.5,-11.65,10.57,5/8,73.07,GODREJIND,False,False
1990.0,-13.82,12.5,4/8,62.5,GODREJPROP,False,False
858.4,-4.77,14.13,6/8,89.13,GRANULES,False,True
721.6,-5.8,-6.82,5/8,55.68,GRAPHITE,False,False
3248.7,-3.9,8.04,8/8,108.04,GRASIM,True,True
1794.3,-4.32,3.2,7/8,90.7,GRAVITA,False,True
1284.5,-24.5,-14.82,1/8,-2.32,GESHIP,False,False
4737.8,0.0,25.49,7/8,112.99,FLUOROCHEM,False,True
580.8,-22.22,-15.32,3/8,22.18,GMDCLTD,False,False
701.0,0.0,12.59,8/8,112.59,HEG,False,True
678.5,-38.09,-16.36,1/8,-3.86,HBLENGINE,False,False
1360.0,-19.05,19.38,3/8,56.88,HCLTECH,True,False
686.95,-13.66,-1.04,2/8,23.96,HDBFS,False,False
2485.0,-13.8,-8.51,1/8,3.99,HDFCAMC,False,False
727.0,-26.79,-6.82,0/8,-6.82,HDFCBANK,True,False
535.85,-32.49,-14.86,1/8,-2.36,HDFCLIFE,True,False
223.11,-1.87,44.32,8/8,144.32,HFCL,False,True
1298.0,-18.97,3.74,4/8,53.74,HAVELLS,False,False
5790.0,-5.68,12.87,8/8,112.87,HEROMOTOCO,True,True
569.85,-29.08,15.11,3/8,52.61,HEXT,False,False
781.05,-2.48,23.89,6/8,98.89,HSCL,False,True
1029.5,-9.99,-9.06,6/8,65.94,HINDALCO,True,False
5029.9,0.0,6.52,8/8,106.52,HAL,False,True
529.05,-30.28,-15.62,4/8,34.38,HINDCOPPER,False,False
373.5,-21.3,1.17,2/8,26.17,HINDPETRO,False,False
2077.0,-21.47,-11.46,0/8,-11.46,HINDUNILVR,True,False
561.9,-21.32,-18.9,4/8,31.1,HINDZINC,False,False
35700.0,-7.14,7.71,7/8,95.21,POWERINDIA,False,True
1176.5,-11.15,5.76,4/8,55.76,HOMEFIRST,False,False
502.8,0.0,39.62,8/8,139.62,HONASA,False,True
37205.0,-7.23,27.05,6/8,102.05,HONAUT,False,True
189.99,-20.26,-17.25,1/8,-4.75,HUDCO,False,False
2199.0,-20.98,17.59,5/8,80.09,HYUNDAI,False,False
1417.0,-2.95,11.83,6/8,86.83,ICICIBANK,True,True
1630.0,-19.91,-14.36,1/8,-1.86,ICICIGI,False,False
509.15,-25.79,-8.54,2/8,16.46,ICICIPRULI,False,False
82.45,-28.93,11.78,1/8,24.28,IDBI,False,False
85.69,-0.99,22.53,6/8,97.53,IDFCFIRSTB,False,True
76.94,-14.58,15.33,5/8,77.83,IFCI,False,False
631.15,-4.41,34.43,7/8,121.93,IIFL,False,True
19.26,-15.27,-11.27,0/8,-11.27,IRB,False,False
124.79,-32.75,-17.17,1/8,-4.67,IRCON,False,False
164.93,-33.77,4.01,4/8,54.01,ITCHOTELS,False,False
278.2,-30.79,-9.83,0/8,-9.83,ITC,True,False
276.75,-22.4,-7.85,2/8,17.15,ITI,False,False
555.8,-5.31,5.37,7/8,92.87,INDGN,False,True
375.3,-21.58,-9.41,1/8,3.09,INDIACEM,False,False
1789.9,-31.04,-9.43,2/8,15.57,INDIAMART,False,False
894.95,-7.82,7.04,6/8,82.04,INDIANB,False,True
124.75,-17.14,-4.19,1/8,8.31,IEX,False,False
720.0,-10.36,8.37,4/8,58.37,INDHOTEL,False,False
139.4,-24.03,-2.58,2/8,22.42,IOC,True,False
33.59,-17.83,-3.54,0/8,-3.54,IOB,False,False
497.5,-31.6,-10.53,3/8,26.97,IRCTC,False,False
87.57,-33.78,-15.45,1/8,-2.95,IRFC,False,False
116.25,-27.35,-13.43,1/8,-0.93,IREDA,False,False
151.7,-29.76,-5.43,2/8,19.57,IGL,False,False
384.35,-16.52,-8.43,2/8,16.57,INDUSTOWER,False,False
1020.8,-4.01,8.55,6/8,83.55,INDUSINDBK,True,True
1343.0,-4.6,40.8,7/8,128.3,NAUKRI,False,True
1169.2,-29.31,6.23,3/8,43.73,INFY,True,False
73.67,-53.15,-28.32,1/8,-15.82,INOXWIND,False,False
700.6,-40.96,-5.97,1/8,6.53,INTELLECT,False,False
5310.0,-13.74,21.2,4/8,71.2,INDIGO,False,False
345.9,-9.77,3.3,4/8,53.3,IGIL,False,False
1840.0,-4.57,7.13,6/8,82.13,IKS,False,True
1734.2,-8.44,7.01,6/8,82.01,IPCALAB,False,True
5306.5,-29.35,-6.39,1/8,6.11,JKCEMENT,False,False
622.95,-16.01,-7.08,1/8,5.42,JBMA,False,False
384.1,-35.86,-1.43,2/8,23.57,JKTYRE,False,False
126.43,-32.84,-9.49,4/8,40.51,JMFINANCIL,False,False
130.02,-18.01,3.9,4/8,53.9,JSWCEMENT,False,False
3167.4,-11.48,7.16,4/8,57.16,JSWDULUX,False,False
560.0,-6.67,6.72,6/8,81.72,JSWENERGY,False,True
339.15,-3.43,24.29,8/8,124.29,JSWINFRA,False,True
1270.0,-4.51,-4.37,6/8,70.63,JSWSTEEL,True,False
293.4,-48.66,-50.93,0/8,-50.93,JAINREC,False,False
17.39,-23.96,-4.96,2/8,20.04,JPPOWER,False,False
155.48,-19.29,14.89,4/8,64.89,J&KBANK,False,False
267.1,-4.28,12.5,8/8,112.5,JINDALSAW,False,True
737.85,-14.66,-4.3,2/8,20.7,JSL,False,False
1091.5,-15.31,-15.73,2/8,9.27,JINDALSTEL,False,False
249.05,-24.65,3.77,4/8,53.77,JIOFIN,False,False
504.1,-23.84,6.94,4/8,56.94,JUBLFOOD,False,False
736.95,-3.19,-2.22,5/8,60.28,JUBLINGREA,False,False
865.8,-26.32,-16.21,1/8,-3.71,JUBLPHARMA,False,False
256.5,-26.2,-11.7,3/8,25.8,JWL,False,False
826.9,-20.62,11.85,4/8,61.85,JYOTICNC,False,False
1110.0,-8.7,16.51,7/8,104.01,KPRMILL,False,True
5700.0,-1.54,7.94,7/8,95.44,KEI,False,True
614.0,-52.31,-15.52,2/8,9.48,KPITTECH,False,False
1253.4,-2.05,14.87,8/8,114.87,KAJARIACER,False,True
1352.2,-5.33,8.27,7/8,95.77,KPIL,False,True
608.25,-4.15,65.64,6/8,140.64,KALYANKJIL,False,True
331.75,-4.7,12.43,6/8,87.43,KARURVYSYA,False,True
3660.2,-51.8,6.85,4/8,56.85,KAYNES,False,False
439.9,-49.65,-22.79,1/8,-10.29,KEC,False,False
940.0,-18.9,13.27,3/8,50.77,KFINTECH,False,False
2100.1,-17.91,28.96,4/8,78.96,KIRLOSENG,False,False
391.15,-11.97,-0.6,2/8,24.4,KOTAKBANK,True,False
809.1,-4.88,0.18,8/8,100.18,KIMS,False,True
306.3,-8.73,7.15,6/8,82.15,LTF,False,True
3476.8,-25.13,-3.55,2/8,21.45,LTTS,False,False
1729.7,0.0,7.6,6/8,82.6,LGEINDIA,False,False
500.0,-15.75,-18.7,1/8,-6.2,LICHSGFIN,False,False
419.8,-10.96,-0.71,4/8,49.29,LTFOODS,False,False
4715.0,-25.42,19.03,5/8,81.53,LTM,False,False
4057.0,-7.28,1.11,6/8,76.11,LT,True,True
285.2,-43.2,-4.61,0/8,-4.61,LATENTVIEW,False,False
1787.3,-3.81,33.01,6/8,108.01,LAURUSLABS,False,True
510.05,-1.53,21.56,7/8,109.06,THELEELA,False,True
108.92,-38.78,-6.05,2/8,18.95,LEMONTREE,False,False
413.5,-8.41,2.29,5/8,64.79,LICI,False,False
6696.0,-14.53,-14.25,2/8,10.75,LINDEINDIA,False,False
1918.6,-8.69,6.28,7/8,93.78,LLOYDSME,False,True
1243.9,-5.17,40.16,6/8,115.16,LODHA,False,True
2235.0,-11.13,-3.16,2/8,21.84,LUPIN,False,False
64.35,-15.36,-2.57,2/8,22.43,MMTC,False,False
133490.0,-17.6,2.89,4/8,52.89,MRF,False,False
1138.7,-15.59,3.82,5/8,66.32,MGL,False,False
390.1,-5.38,17.78,7/8,105.28,M&MFIN,False,True
3428.3,-8.89,6.29,6/8,81.29,M&M,True,True
349.0,-6.14,9.33,7/8,96.83,MANAPPURAM,False,True
170.54,-17.52,5.51,7/8,93.01,MRPL,False,False
2425.2,-8.85,-4.36,5/8,58.14,MANKIND,False,False
865.2,-2.28,1.24,6/8,76.24,MARICO,False,True
13834.0,-19.19,4.01,3/8,41.51,MARUTI,True,False
1538.1,-17.75,-11.21,2/8,13.79,MFSL,False,False
1008.6,-20.26,-6.59,1/8,5.91,MAXHEALTH,False,False
2580.0,-13.38,-0.59,4/8,49.41,MAZDOCK,False,False
720.05,-2.1,38.93,7/8,126.43,MINDACORP,False,True
40.35,-21.35,-0.62,2/8,24.38,MSUMI,False,False
903.7,-16.52,3.19,4/8,53.19,MOTILALOFS,False,False
2545.0,-12.91,20.7,5/8,83.2,MPHASIS,False,False
2911.5,-15.41,-15.66,4/8,34.34,MCX,False,False
2842.0,-29.96,-23.02,1/8,-10.52,MUTHOOTFIN,False,False
903.15,-25.11,-27.87,2/8,-2.87,NATCOPHARM,False,False
89.15,-27.23,-9.49,1/8,3.01,NBCC,False,False
140.65,-35.74,-14.8,3/8,22.7,NCC,False,False
76.9,-11.41,-4.56,0/8,-4.56,NHPC,False,False
275.4,-25.75,-28.6,1/8,-16.1,NLCINDIA,False,False
84.4,-12.12,-6.78,4/8,43.22,NMDC,False,False
44.5,-15.32,-4.36,4/8,45.64,NSLNISP,False,False
91.93,-22.66,-18.91,1/8,-6.41,NTPCGREEN,False,False
340.0,-17.11,-17.06,0/8,-17.06,NTPC,True,False
1832.6,-11.91,-1.91,1/8,10.59,NH,False,False
376.0,-14.41,-12.57,4/8,37.43,NATIONALUM,False,False
572.65,-20.87,-20.71,3/8,16.79,NAVA,False,False
8235.0,-4.8,16.77,8/8,116.77,NAVINFLUOR,False,True
1499.1,-2.66,-1.65,6/8,73.35,NESTLEIND,True,False
5007.2,-3.35,25.36,8/8,125.36,NETWEB,False,True
23320.0,0.0,37.21,8/8,137.21,NEULANDLAB,False,True
535.15,-45.7,15.6,3/8,53.1,NEWGEN,False,False
1167.9,-4.13,5.23,5/8,67.73,NAM-INDIA,False,False
82.72,-6.38,0.07,5/8,62.57,NIVABUPA,False,False
1670.1,-15.66,11.23,5/8,73.73,NUVAMA,False,False
331.55,-29.55,-1.29,1/8,11.21,NUVOCO,False,False
1846.0,-5.4,9.99,6/8,84.99,OBEROIRLTY,False,True
236.4,-21.57,-24.29,1/8,-11.79,ONGC,True,False
468.5,-9.61,-12.33,6/8,62.67,OIL,False,False
38.73,-43.86,4.73,4/8,54.73,OLAELEC,False,False
1316.9,-21.19,-1.25,5/8,61.25,OLECTRA,False,False
1603.0,-2.82,37.19,8/8,137.19,PAYTM,False,True
1559.2,-17.93,-17.18,1/8,-4.68,ONESOURCE,False,False
11828.0,-0.57,29.98,6/8,104.98,OFSS,False,True
1741.0,-11.05,0.69,4/8,50.69,POLICYBZR,False,False
309.8,-22.78,7.79,5/8,70.29,PCBL,False,False
601.0,-4.7,19.36,7/8,106.86,PGEL,False,True
2490.1,-35.75,-22.33,1/8,-9.83,PIIND,False,False
1150.5,-1.23,5.4,8/8,105.4,PNBHOUSING,False,True
19050.0,-1.7,6.91,7/8,94.41,PTCIL,False,True
1174.0,-5.4,12.03,8/8,112.03,PVRINOX,False,True
36750.0,-20.71,-0.73,2/8,24.27,PAGEIND,False,False
147.85,-35.22,13.08,4/8,63.08,PARADEEP,False,False
352.0,-41.86,-24.62,2/8,0.38,PATANJALI,False,False
5580.0,-14.38,18.11,3/8,55.61,PERSISTENT,False,False
282.6,-11.61,2.34,5/8,64.84,PETRONET,False,False
4874.8,-14.09,2.97,6/8,77.97,PFIZER,False,False
1890.0,-12.26,4.51,4/8,54.51,PHOENIXLTD,False,False
1693.0,-0.5,12.07,8/8,112.07,PIDILITIND,False,True
206.64,-3.52,12.42,8/8,112.42,PPLPHARMA,False,True
1786.2,-15.67,14.58,7/8,102.08,POLYMED,False,False
9240.0,-8.36,-2.14,6/8,72.86,POLYCAB,False,False
497.9,-8.22,15.5,8/8,115.5,POONAWALLA,False,True
376.0,-21.16,-18.79,1/8,-6.29,PFC,False,False
266.05,-17.09,-14.69,1/8,-2.19,POWERGRID,True,False
1017.3,-8.94,1.23,5/8,63.73,PREMIERENE,False,False
1592.5,-10.66,13.55,4/8,63.55,PRESTIGE,False,False
269.6,-22.86,0.56,6/8,75.56,PFOCUS,False,False
118.0,-8.26,14.09,7/8,101.59,PNB,False,True
2785.6,-1.71,34.22,7/8,121.72,RRKABEL,False,True
385.0,-1.53,11.62,7/8,99.12,RBLBANK,False,True
335.0,-11.21,-5.13,2/8,19.87,RECLTD,False,False
379.85,-24.6,-6.58,3/8,30.92,RHIM,False,False
221.06,-17.16,1.33,4/8,51.33,RITES,False,False
4650.0,-0.54,31.8,7/8,119.3,RADICO,False,True
227.35,-41.21,-23.69,3/8,13.81,RVNL,False,False
282.15,-28.87,-16.63,1/8,-4.13,RAILTEL,False,False
1461.8,-8.56,8.47,7/8,95.97,RAINBOW,False,True
732.6,-2.5,23.19,8/8,123.19,RKFORGE,False,True
334.05,-5.86,54.36,7/8,141.86,REDINGTON,False,True
1310.0,-17.35,-6.21,2/8,18.79,RELIANCE,True,False
22.98,-54.12,-20.37,0/8,-20.37,RPOWER,False,False
94.05,-20.63,-0.42,3/8,37.08,SBFC,False,False
633.0,-32.28,-2.63,3/8,34.87,SBICARD,False,False
1795.0,-14.79,-6.7,2/8,18.3,SBILIFE,True,False
67.21,-31.2,-15.49,1/8,-2.99,SJVN,False,False
2606.0,-18.0,-7.19,1/8,5.31,SRF,False,False
42.28,-22.28,-4.12,2/8,20.88,SAGILITY,False,False
1449.9,-0.94,27.47,8/8,127.47,SAILIFE,False,True
152.39,-19.77,3.61,2/8,28.61,SAMMAANCAP,False,False
168.3,-0.71,30.83,8/8,130.83,MOTHERSON,False,True
234.72,-29.34,32.31,5/8,94.81,SAPPHIRE,False,False
531.15,-14.85,-8.28,2/8,16.72,SARDAEN,False,False
527.3,-5.37,34.27,6/8,109.27,SAREGAMA,False,True
4043.2,-7.16,-2.83,3/8,34.67,SCHAEFFLER,False,False
1369.2,-8.78,1.27,8/8,101.27,SCHNEIDER,False,True
292.25,-15.22,-13.45,3/8,24.05,SCI,False,False
24795.0,-20.45,-3.52,2/8,21.48,SHREECEM,True,False
1122.0,-1.67,17.81,7/8,105.31,SHRIRAMFIN,False,True
999.6,-5.52,10.89,5/8,73.39,SHYAMMETL,False,False
3536.3,-8.67,11.04,7/8,98.54,ENRIN,False,True
3940.0,-1.97,8.02,7/8,95.52,SIEMENS,False,True
809.25,-29.42,-9.43,1/8,3.07,SIGNATURE,False,False
1328.2,-21.61,-7.79,2/8,17.21,SOBHA,False,False
19969.0,-1.75,20.55,8/8,120.55,SOLARINDS,False,True
792.0,-3.18,32.33,6/8,107.33,SONACOMS,False,True
325.9,-16.55,21.67,3/8,59.17,SONATSOFTW,False,False
585.15,-4.14,12.56,6/8,87.56,STARHEALTH,False,True
1067.7,-11.47,8.07,7/8,95.57,SBIN,True,False
169.51,-17.74,-17.71,4/8,32.29,SAIL,False,False
564.95,-5.9,21.95,8/8,121.95,SUMICHEM,False,True
1930.0,-3.55,1.0,5/8,63.5,SUNPHARMA,True,False
484.6,-25.73,-10.24,1/8,2.26,SUNTV,False,False
4470.5,-19.48,-5.75,2/8,19.25,SUNDARMFIN,False,False
3558.9,-22.5,-0.72,3/8,36.78,SUPREMEIND,False,False
726.55,-15.3,4.1,5/8,66.6,SPLPETRO,False,False
