close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
418.65,-22.62,-7.66,1/8,4.84,CHAMBLFERT,False,False
1457.8,0.0,22.36,6/8,97.36,CHENNPETRO,False,True
753.45,-11.39,13.72,4/8,63.72,CHOICEIN,False,False
1526.2,-24.37,5.94,2/8,30.94,CHOLAHLDNG,False,False
1823.4,-6.01,23.07,6/8,98.07,CHOLAFIN,False,True
1384.0,-16.03,-2.5,3/8,35.0,CIPLA,True,False
232.97,-2.31,20.59,8/8,120.59,CUB,False,True
830.25,-30.06,6.29,4/8,56.29,CLEAN,False,False
420.25,-10.46,-9.33,3/8,28.17,COALINDIA,True,False
1528.2,-20.32,4.35,3/8,41.85,COCHINSHIP,False,False
1950.0,-3.21,37.05,6/8,112.05,COFORGE,False,True
451.6,-55.72,4.22,5/8,66.72,COHANCE,False,False
1819.9,-22.69,-11.75,1/8,0.75,COLPAL,False,False
729.5,-12.04,-2.83,1/8,9.67,CAMS,False,False
1470.5,-12.73,21.4,5/8,83.9,CONCORDBIO,False,False
502.0,-9.69,9.48,5/8,71.98,CONCOR,False,False
1951.1,-18.58,6.38,2/8,31.38,COROMANDEL,False,False
11406.0,0.0,25.01,8/8,125.01,CRAFTSMAN,False,True
1417.1,-12.2,11.77,3/8,49.27,CREDITACC,False,False
231.9,-28.36,-10.86,1/8,1.64,CROMPTON,False,False
5040.0,-15.69,-11.64,1/8,0.86,CUMMINSIND,False,False
1086.3,-13.47,24.04,4/8,74.04,CYIENT,False,False
1008.2,-26.2,-2.98,0/8,-2.98,DCMSHRIRAM,False,False
675.1,-13.11,19.57,5/8,82.07,DLF,False,False
2191.4,-17.91,3.29,3/8,40.79,DOMS,False,False
375.0,-30.25,-12.55,1/8,-0.05,DABUR,False,False
1700.5,-31.0,0.28,2/8,25.28,DALBHARAT,False,False
4932.3,0.0,17.15,8/8,117.15,DATAPATTNS,False,True
1345.9,-18.58,-8.86,2/8,16.14,DEEPAKFERT,False,False
1647.8,-11.76,-2.78,4/8,47.22,DEEPAKNTR,False,False
454.9,-12.57,1.32,2/8,26.32,DELHIVERY,False,False
137.99,-26.95,22.66,5/8,85.16,DEVYANI,False,False
9575.0,0.0,40.68,8/8,140.68,DIVISLAB,True,True
14100.0,-23.08,19.75,5/8,82.25,DIXON,False,False
1912.5,-2.84,22.13,7/8,109.63,LALPATHLAB,False,True
1151.0,-15.8,-10.38,0/8,-10.38,DRREDDY,True,False
763.7,-31.37,2.09,3/8,39.59,EIDPARRY,False,False
295.75,-28.95,0.35,3/8,37.85,EIHOTEL,False,False
7747.5,-4.41,8.83,6/8,83.83,EICHERMOT,True,True
421.15,-32.72,-22.43,2/8,2.57,ELECON,False,False
638.2,-0.61,5.18,8/8,105.18,ELGIEQUIP,False,True
363.65,-38.53,-8.66,1/8,3.84,EMAMILTD,False,False
1925.8,-3.98,8.91,7/8,96.41,EMCURE,False,True
2735.3,-9.71,7.06,6/8,82.06,ENDURANCE,False,True
279.2,-0.98,14.42,7/8,101.92,ENGINERSIN,False,True
1324.7,-24.48,-5.26,2/8,19.74,ERIS,False,False
3013.2,-22.7,6.67,3/8,44.17,ESCORTS,False,False
321.6,-9.24,27.31,6/8,102.31,ETERNAL,False,True
418.15,-14.78,5.23,4/8,55.23,EXIDEIND,False,False
341.0,-2.45,28.79,7/8,116.29,NYKAA,False,True
344.15,-7.1,7.9,6/8,82.9,FEDERALBNK,False,True
791.2,-21.28,-10.89,0/8,-10.89,FACT,False,False
1302.3,-1.34,25.39,6/8,100.39,FINCABLES,False,True
257.8,-29.9,1.02,2/8,26.02,FSL,False,False
524.15,-20.3,22.71,4/8,72.71,FIVESTAR,False,False
17625.0,-31.62,-0.25,1/8,12.25,FORCEMOT,False,False
908.0,-17.21,-10.32,2/8,14.68,FORTIS,False,False
175.09,-3.22,3.09,8/8,103.09,GAIL,False,True
4750.0,-13.95,-5.12,4/8,44.88,GVT&D,False,False
97.0,-15.64,-7.16,1/8,5.34,GMRAIRPORT,False,False
1389.6,-12.3,39.73,5/8,102.23,GABRIEL,False,False
561.65,-39.42,-11.78,2/8,13.22,GALLANTT,False,False
2525.7,-18.36,-5.48,0/8,-5.48,GRSE,False,False
348.1,-11.68,-8.29,3/8,29.21,GICRE,False,False
7530.5,-25.15,-2.56,2/8,22.44,GILLETTE,False,False
2959.3,-0.5,28.6,7/8,116.1,GLAND,False,True
2928.2,-5.74,31.87,6/8,106.87,GLAXO,False,True
2474.5,-1.51,10.41,7/8,97.91,GLENMARK,False,True
1428.6,-5.32,15.85,7/8,103.35,MEDANTA,False,True
259.15,-29.12,-15.58,1/8,-3.08,GODIGIT,False,False
245.71,-19.33,-11.96,2/8,13.04,GPIL,False,False
2010.0,-44.43,-8.83,0/8,-8.83,GODFRYPHLP,False,False
865.0,-30.38,-15.85,1/8,-3.35,GODREJCP,False,False
1144.0,-19.31,8.49,3/8,45.99,GODREJIND,False,False
1906.6,-17.43,12.05,5/8,74.55,GODREJPROP,False,False
895.35,-0.67,15.58,7/8,103.08,GRANULES,False,True
734.25,-4.15,8.22,8/8,108.22,GRAPHITE,False,True
3306.8,-2.18,6.54,7/8,94.04,GRASIM,True,True
1682.3,-10.3,4.31,4/8,54.31,GRAVITA,False,False
1383.8,-18.66,-4.71,3/8,32.79,GESHIP,False,False
4676.6,-1.98,31.69,7/8,119.19,FLUOROCHEM,False,True
568.85,-23.82,-11.08,2/8,13.92,GMDCLTD,False,False
731.25,-33.28,-8.11,2/8,16.89,HBLENGINE,False,False
1277.0,-23.99,10.85,2/8,35.85,HCLTECH,True,False
683.1,-13.39,7.52,3/8,45.02,HDBFS,False,False
2447.3,-14.99,-2.45,1/8,10.05,HDFCAMC,False,False
703.0,-29.21,-4.9,2/8,20.1,HDFCBANK,True,False
533.8,-32.0,-6.13,1/8,6.37,HDFCLIFE,True,False
258.6,-65.02,-52.41,1/8,-39.91,HEG,False,False
250.76,-0.28,39.18,5/8,101.68,HFCL,False,False
1140.0,-28.83,-2.24,1/8,10.26,HAVELLS,False,False
5333.5,-13.12,9.77,5/8,72.27,HEROMOTOCO,True,False
518.85,-33.3,-2.22,2/8,22.78,HEXT,False,False
670.65,-16.26,-2.99,2/8,22.01,HSCL,False,False
1009.0,-11.78,-6.75,3/8,30.75,HINDALCO,True,False
5031.1,-1.33,16.74,6/8,91.74,HAL,False,True
532.85,-29.78,0.86,4/8,50.86,HINDCOPPER,False,False
347.0,-26.89,-6.17,1/8,6.33,HINDPETRO,False,False
1980.0,-23.74,-7.43,1/8,5.07,HINDUNILVR,True,False
595.5,-16.61,3.96,5/8,66.46,HINDZINC,False,False
31135.0,-18.99,-13.26,2/8,11.74,POWERINDIA,False,False
1237.1,-4.6,15.98,7/8,103.48,HOMEFIRST,False,True
476.05,-4.73,15.73,6/8,90.73,HONASA,False,True
35060.0,-12.58,-0.42,1/8,12.08,HONAUT,False,False
178.26,-24.59,-15.16,1/8,-2.66,HUDCO,False,False
2220.0,-20.22,16.35,6/8,91.35,HYUNDAI,False,False
1399.4,-4.15,8.99,7/8,96.49,ICICIBANK,True,True
1484.4,-27.06,-16.83,0/8,-16.83,ICICIGI,False,False
469.3,-31.6,-3.5,1/8,9.0,ICICIPRULI,False,False
81.11,-30.08,5.92,4/8,55.92,IDBI,False,False
86.5,-1.14,16.04,7/8,103.54,IDFCFIRSTB,False,True
92.61,-9.66,18.47,8/8,118.47,IFCI,False,True
628.0,-9.82,21.92,7/8,109.42,IIFL,False,True
19.25,-15.31,-7.6,2/8,17.4,IRB,False,False
116.89,-37.0,-15.93,1/8,-3.43,IRCON,False,False
156.84,-36.24,2.27,1/8,14.77,ITCHOTELS,False,False
263.5,-34.45,-7.58,1/8,4.92,ITC,True,False
270.2,-24.24,-11.02,0/8,-11.02,ITI,False,False
589.2,-3.67,11.38,7/8,98.88,INDGN,False,True
353.45,-26.14,-7.15,0/8,-7.15,INDIACEM,False,False
1684.5,-33.66,-15.92,1/8,-3.42,INDIAMART,False,False
859.9,-11.43,1.96,4/8,51.96,INDIANB,False,False
116.54,-22.6,-4.62,1/8,7.88,IEX,False,False
720.0,-8.55,6.78,5/8,69.28,INDHOTEL,False,False
134.35,-26.78,-3.56,0/8,-3.56,IOC,True,False
33.34,-18.44,-1.96,2/8,23.04,IOB,False,False
472.45,-35.04,-10.67,1/8,1.83,IRCTC,False,False
82.0,-37.99,-15.63,1/8,-3.13,IRFC,False,False
112.2,-29.88,-10.08,1/8,2.42,IREDA,False,False
154.02,-28.68,-8.08,2/8,16.92,IGL,False,False
373.05,-18.98,-9.39,1/8,3.11,INDUSTOWER,False,False
997.7,-6.7,6.6,5/8,69.1,INDUSINDBK,True,False
1292.0,-8.22,30.2,7/8,117.7,NAUKRI,False,True
1082.0,-34.58,-8.04,1/8,4.46,INFY,True,False
75.71,-51.85,-13.8,2/8,11.2,INOXWIND,False,False
691.8,-41.7,-8.8,2/8,16.2,INTELLECT,False,False
5000.0,-15.74,12.47,4/8,62.47,INDIGO,False,False
318.1,-16.39,-15.55,1/8,-3.05,IGIL,False,False
1780.0,-7.68,4.04,6/8,79.04,IKS,False,True
1967.2,-1.03,19.12,6/8,94.12,IPCALAB,False,True
4990.5,-27.0,2.86,2/8,27.86,JKCEMENT,False,False
615.35,-17.04,-10.76,1/8,1.74,JBMA,False,False
364.1,-39.2,-1.65,0/8,-1.65,JKTYRE,False,False
128.47,-31.48,8.52,5/8,71.02,JMFINANCIL,False,False
121.62,-19.27,-5.4,1/8,7.1,JSWCEMENT,False,False
3174.4,-11.28,-0.45,5/8,62.05,JSWDULUX,False,False
526.5,-12.25,-9.39,1/8,3.11,JSWENERGY,False,False
332.0,-5.47,16.06,4/8,66.06,JSWINFRA,False,False
1297.3,-3.26,1.72,6/8,76.72,JSWSTEEL,True,True
296.55,-48.11,-21.26,2/8,3.74,JAINREC,False,False
16.49,-27.9,-12.94,1/8,-0.44,JPPOWER,False,False
147.03,-23.68,-2.98,2/8,22.02,J&KBANK,False,False
307.6,-1.05,26.58,7/8,114.08,JINDALSAW,False,True
738.75,-14.2,9.22,5/8,71.72,JSL,False,False
1136.3,-11.67,-3.77,3/8,33.73,JINDALSTEL,False,False
233.15,-26.36,-0.1,1/8,12.4,JIOFIN,False,False
480.4,-27.42,12.26,2/8,37.26,JUBLFOOD,False,False
675.3,-11.29,6.62,2/8,31.62,JUBLINGREA,False,False
997.75,-15.09,1.5,4/8,51.5,JUBLPHARMA,False,False
242.41,-30.25,-14.76,1/8,-2.26,JWL,False,False
1037.2,-0.44,61.39,7/8,148.89,JYOTICNC,False,True
1135.0,-6.64,7.39,6/8,82.39,KPRMILL,False,True
4697.5,-20.02,-12.74,1/8,-0.24,KEI,False,False
562.0,-56.35,-26.74,0/8,-26.74,KPITTECH,False,False
1250.2,-0.86,14.03,8/8,114.03,KAJARIACER,False,True
1397.5,-2.15,8.98,6/8,83.98,KPIL,False,True
612.6,-3.47,70.74,6/8,145.74,KALYANKJIL,False,True
341.15,-3.73,18.69,6/8,93.69,KARURVYSYA,False,True
3610.0,-52.46,17.03,2/8,42.03,KAYNES,False,False
405.7,-53.57,-17.77,1/8,-5.27,KEC,False,False
925.1,-20.19,9.41,2/8,34.41,KFINTECH,False,False
2272.8,-11.16,20.63,6/8,95.63,KIRLOSENG,False,False
419.25,-5.65,8.34,7/8,95.84,KOTAKBANK,True,True
764.5,-10.13,-6.8,2/8,18.2,KIMS,False,False
308.3,-8.13,14.41,5/8,76.91,LTF,False,False
3389.1,-27.02,4.86,2/8,29.86,LTTS,False,False
1672.2,-3.32,6.79,6/8,81.79,LGEINDIA,False,True
563.0,-3.23,3.94,6/8,78.94,LICHSGFIN,False,False
455.25,-3.21,19.69,6/8,94.69,LTFOODS,False,True
4430.0,-29.93,9.06,3/8,46.56,LTM,False,False
3946.1,-9.81,-0.52,2/8,24.48,LT,True,False
258.05,-48.61,-16.24,0/8,-16.24,LATENTVIEW,False,False
1946.9,0.0,36.38,7/8,123.88,LAURUSLABS,False,True
542.5,-5.71,29.71,7/8,117.21,THELEELA,False,True
105.73,-40.58,-3.48,1/8,9.02,LEMONTREE,False,False
695.75,0.0,36.52,8/8,136.52,LENSKART,False,True
410.75,-9.02,2.39,3/8,39.89,LICI,False,False
6380.0,-18.56,-9.18,1/8,3.32,LINDEINDIA,False,False
1799.3,-14.37,3.15,3/8,40.65,LLOYDSME,False,False
1212.0,-7.6,37.44,6/8,112.44,LODHA,False,True
2104.7,-16.31,-8.06,0/8,-8.06,LUPIN,False,False
63.19,-16.89,-7.21,2/8,17.79,MMTC,False,False
128245.0,-20.84,2.97,2/8,27.97,MRF,False,False
1103.2,-16.9,2.59,3/8,40.09,MGL,False,False
374.35,-9.2,32.62,5/8,95.12,M&MFIN,False,False
3160.0,-16.02,5.1,4/8,55.1,M&M,True,False
325.0,-12.35,4.39,5/8,66.89,MANAPPURAM,False,False
172.96,-16.35,6.18,5/8,68.68,MRPL,False,False
2309.0,-13.22,-4.27,0/8,-4.27,MANKIND,False,False
823.9,-6.94,0.09,5/8,62.59,MARICO,False,False
12641.0,-26.16,-4.37,1/8,8.13,MARUTI,True,False
1498.7,-19.86,-7.21,0/8,-7.21,MFSL,False,False
993.0,-17.86,-3.47,2/8,21.53,MAXHEALTH,False,False
2466.4,-17.04,1.21,3/8,38.71,MAZDOCK,False,False
708.3,-4.96,9.7,5/8,72.2,MINDACORP,False,False
36.61,-28.64,-3.09,1/8,9.41,MSUMI,False,False
1051.5,-2.87,19.97,7/8,107.47,MOTILALOFS,False,True
2355.0,-19.41,1.39,4/8,51.39,MPHASIS,False,False
3342.0,-2.66,16.91,5/8,79.41,MCX,False,False
2899.7,-28.53,-4.75,0/8,-4.75,MUTHOOTFIN,False,False
825.75,-31.41,-6.95,1/8,5.55,NATCOPHARM,False,False
86.0,-29.32,-19.87,1/8,-7.37,NBCC,False,False
148.65,-30.44,3.34,5/8,65.84,NCC,False,False
75.9,-12.56,1.16,3/8,38.66,NHPC,False,False
272.25,-26.6,-18.62,1/8,-6.12,NLCINDIA,False,False
84.71,-11.8,-7.61,1/8,4.89,NMDC,False,False
45.02,-14.33,-9.02,5/8,53.48,NSLNISP,False,False
88.44,-25.59,-13.61,0/8,-13.61,NTPCGREEN,False,False
330.8,-18.49,-7.67,2/8,17.33,NTPC,True,False
1897.4,-8.79,-3.24,5/8,59.26,NH,False,False
371.05,-15.32,-4.79,2/8,20.21,NATIONALUM,False,False
554.55,-23.37,-6.72,0/8,-6.72,NAVA,False,False
8731.0,0.0,26.32,8/8,126.32,NAVINFLUOR,False,True
1400.5,-9.06,-1.92,3/8,35.58,NESTLEIND,True,False
5087.5,-9.17,17.16,7/8,104.66,NETWEB,False,True
23995.0,0.0,39.49,7/8,126.99,NEULANDLAB,False,True
514.0,-47.84,6.45,1/8,18.95,NEWGEN,False,False
1188.9,-4.96,9.1,6/8,84.1,NAM-INDIA,False,True
80.55,-8.84,-4.96,2/8,20.04,NIVABUPA,False,False
1836.4,-7.26,17.05,7/8,104.55,NUVAMA,False,True
339.85,-25.02,6.18,3/8,43.68,NUVOCO,False,False
1833.8,-6.02,10.76,6/8,85.76,OBEROIRLTY,False,True
236.0,-21.37,-10.18,2/8,14.82,ONGC,True,False
495.4,-4.22,2.61,8/8,102.61,OIL,False,True
37.63,-37.81,-22.2,3/8,15.3,OLAELEC,False,False
1213.7,-27.37,-4.34,1/8,8.16,OLECTRA,False,False
1670.0,-2.79,59.65,7/8,147.15,PAYTM,False,True
1579.5,-16.42,-9.61,3/8,27.89,ONESOURCE,False,False
11780.0,-6.06,20.51,6/8,95.51,OFSS,False,True
1826.0,-6.71,18.56,6/8,93.56,POLICYBZR,False,True
328.8,-18.05,16.85,5/8,79.35,PCBL,False,False
553.7,-12.2,13.71,4/8,63.71,PGEL,False,False
2395.0,-36.98,-17.84,2/8,7.16,PIIND,False,False
1167.1,-1.51,19.03,7/8,106.53,PNBHOUSING,False,True
23730.0,-0.42,27.66,8/8,127.66,PTCIL,False,True
1231.3,-1.91,25.67,7/8,113.17,PVRINOX,False,True
35915.0,-19.52,-8.87,2/8,16.13,PAGEIND,False,False
159.79,-19.71,27.92,5/8,90.42,PARADEEP,False,False
342.0,-43.14,-20.13,1/8,-7.63,PATANJALI,False,False
5560.0,-14.69,9.5,4/8,59.5,PERSISTENT,False,False
285.8,-10.61,5.92,5/8,68.42,PETRONET,False,False
4310.7,-20.78,-5.47,1/8,7.03,PFIZER,False,False
1885.0,-12.49,5.77,3/8,43.27,PHOENIXLTD,False,False
1593.0,-6.38,6.59,5/8,69.09,PIDILITIND,False,False
2298.5,-0.08,14.25,8/8,114.25,PIRAMALFIN,False,True
226.62,0.0,34.85,7/8,122.35,PPLPHARMA,False,True
1730.1,-16.06,17.15,6/8,92.15,POLYMED,False,False
8373.5,-16.95,-14.19,1/8,-1.69,POLYCAB,False,False
455.25,-16.08,16.96,4/8,66.96,POONAWALLA,False,False
355.9,-24.57,-18.33,2/8,6.67,PFC,False,False
265.75,-17.19,-10.67,2/8,14.33,POWERGRID,True,False
988.8,-11.49,-10.7,1/8,1.8,PREMIERENE,False,False
1561.6,-12.4,13.79,4/8,63.79,PRESTIGE,False,False
313.15,-10.4,24.3,7/8,111.8,PFOCUS,False,False
116.0,-9.81,7.18,6/8,82.18,PNB,False,True
2448.5,-16.39,11.71,5/8,74.21,RRKABEL,False,False
418.5,0.0,19.42,8/8,119.42,RBLBANK,False,True
317.85,-15.76,-9.97,1/8,2.53,RECLTD,False,False
371.7,-24.46,-3.69,2/8,21.31,RHIM,False,False
212.97,-20.19,2.99,1/8,15.49,RITES,False,False
4485.0,-5.24,26.71,5/8,89.21,RADICO,False,False
207.5,-46.18,-11.01,1/8,1.49,RVNL,False,False
266.3,-32.87,-14.12,0/8,-14.12,RAILTEL,False,False
1449.9,-9.3,5.98,6/8,80.98,RAINBOW,False,True
701.3,-7.11,27.75,6/8,102.75,RKFORGE,False,True
373.55,-1.23,57.17,7/8,144.67,REDINGTON,False,True
1294.9,-18.3,0.33,3/8,37.83,RELIANCE,True,False
21.71,-55.54,-23.54,0/8,-23.54,RPOWER,False,False
97.35,-17.85,4.44,6/8,79.44,SBFC,False,False
668.0,-28.53,14.05,5/8,76.55,SBICARD,False,False
1696.6,-19.47,-5.79,1/8,6.71,SBILIFE,True,False
65.87,-28.8,-10.61,2/8,14.39,SJVN,False,False
2522.0,-20.64,-7.73,1/8,4.77,SRF,False,False
45.7,-15.99,12.79,5/8,75.29,SAGILITY,False,False
1647.1,0.0,32.25,8/8,132.25,SAILIFE,False,True
153.0,-19.44,-17.0,2/8,8.0,SAMMAANCAP,False,False
163.85,-4.0,12.24,7/8,99.74,MOTHERSON,False,True
226.61,-31.79,25.6,4/8,75.6,SAPPHIRE,False,False
519.85,-16.66,-5.19,1/8,7.31,SARDAEN,False,False
497.1,-10.79,6.58,4/8,56.58,SAREGAMA,False,False
3954.6,-9.19,-3.5,1/8,9.0,SCHAEFFLER,False,False
1229.7,-18.07,5.38,3/8,42.88,SCHNEIDER,False,False
288.75,-15.95,-4.19,4/8,45.81,SCI,False,False
23160.0,-23.61,-2.52,0/8,-2.52,SHREECEM,True,False
1029.0,-9.82,11.81,6/8,86.81,SHRIRAMFIN,False,True
1081.9,-1.63,9.96,8/8,109.96,SHYAMMETL,False,True
3200.1,-17.35,-11.48,1/8,1.02,ENRIN,False,False
3951.3,-3.95,8.0,7/8,95.5,SIEMENS,False,True
785.2,-31.51,-4.81,1/8,7.69,SIGNATURE,False,False
1255.6,-25.89,-4.74,1/8,7.76,SOBHA,False,False
22455.0,0.0,21.31,8/8,121.31,SOLARINDS,False,True
804.0,-2.43,32.29,7/8,119.79,SONACOMS,False,True
274.25,-29.78,4.4,2/8,29.4,SONATSOFTW,False,False
572.1,-6.27,8.07,6/8,83.07,STARHEALTH,False,True
1008.0,-16.42,-1.16,1/8,11.34,SBIN,True,False
186.1,-9.69,-1.63,6/8,73.37,SAIL,False,False
486.7,-18.93,3.81,4/8,53.81,SUMICHEM,False,False
1885.9,-5.76,4.6,5/8,67.1,SUNPHARMA,True,False
453.5,-29.77,-11.93,1/8,0.57,SUNTV,False,False
