close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1210.0,0.0,4.66,8/8,104.66,360ONE,False,True
33695.0,-9.17,0.01,5/8,62.51,3MINDIA,False,False
7627.0,-1.08,12.76,6/8,87.76,ABB,False,True
1305.9,-31.37,-6.24,0/8,-6.24,ACC,False,False
399.3,-2.41,31.57,8/8,131.57,ACMESOLAR,False,True
4267.4,-16.02,4.25,2/8,29.25,AIAENG,False,False
2139.3,-6.2,11.17,8/8,111.17,APLAPOLLO,False,True
1128.6,0.0,11.79,8/8,111.79,AUBANK,False,True
200.64,-27.35,3.21,5/8,65.71,AWL,False,False
475.0,-14.65,-2.69,1/8,9.81,AADHARHFC,False,False
538.9,-0.78,10.41,8/8,110.41,AARTIIND,False,True
1313.2,-24.37,-8.59,1/8,3.91,AAVAS,False,False
26415.0,-17.01,-3.69,1/8,8.81,ABBOTINDIA,False,False
1154.8,-2.53,28.35,8/8,128.35,ACE,False,True
3313.4,-10.32,12.06,5/8,74.56,ACUTAAS,False,False
1594.5,-8.45,13.97,6/8,88.97,ADANIENSOL,False,True
3110.0,-3.18,7.92,6/8,82.92,ADANIENT,True,True
1330.0,-17.11,-7.01,3/8,30.49,ADANIGREEN,False,False
1702.7,-9.58,-6.42,3/8,31.08,ADANIPORTS,False,False
206.33,-17.11,-12.85,2/8,12.15,ADANIPOWER,False,False
640.25,-20.79,-4.09,3/8,33.41,ATGL,False,False
410.85,-3.26,11.72,7/8,99.22,ABCAPITAL,False,True
54.48,-41.72,-20.38,0/8,-20.38,ABFRL,False,False
85.44,-42.41,-18.4,1/8,-5.9,ABLBL,False,False
1408.0,-26.96,10.27,4/8,60.27,ABREL,False,False
1001.8,-14.35,-0.21,2/8,24.79,ABSLAMC,False,False
3393.5,-12.97,37.93,5/8,100.43,CPPLUS,False,False
1321.6,-6.79,80.51,6/8,155.51,AEGISLOG,False,True
267.7,-11.79,26.59,4/8,76.59,AEGISVOPAK,False,False
285.7,-38.23,-6.33,2/8,18.67,AFCONS,False,False
1710.8,-20.31,16.94,5/8,79.44,AFFLE,False,False
3554.9,-4.39,12.85,7/8,100.35,AJANTPHARM,False,True
5368.0,-7.96,-1.68,3/8,35.82,ALKEM,False,False
633.45,-9.85,17.94,6/8,92.94,ABDL,False,True
920.85,-11.42,10.29,5/8,72.79,ARE&M,False,False
7432.0,-15.95,-1.66,3/8,35.84,AMBER,False,False
413.1,-29.83,-7.33,2/8,17.67,AMBUJACEM,False,False
2164.4,-1.56,18.47,6/8,93.47,ANANDRATHI,False,True
613.15,-16.51,19.76,6/8,94.76,ANANTRAJ,False,False
300.9,-14.93,-14.14,3/8,23.36,ANGELONE,False,False
874.7,-2.59,13.33,7/8,100.83,ANTHEM,False,True
1264.6,-8.1,-10.02,3/8,27.48,ANURAS,False,False
17001.0,-5.55,34.97,7/8,122.47,APARINDS,False,True
