close,pct_from_52w_high,rs_vs_nifty_pct,rules_passed,score,symbol,is_fno,qualifies
1173.0,-1.69,3.91,7/8,91.41,360ONE,False,True
34910.0,-5.9,11.01,7/8,98.51,3MINDIA,False,True
7660.0,-0.65,18.03,7/8,105.53,ABB,False,True
1316.6,-30.8,-6.44,0/8,-6.44,ACC,False,False
364.9,-7.39,26.39,6/8,101.39,ACMESOLAR,False,True
4383.6,-13.73,11.19,4/8,61.19,AIAENG,False,False
2081.3,-8.75,7.39,8/8,107.39,APLAPOLLO,False,True
1072.2,-2.35,5.63,8/8,105.63,AUBANK,False,True
193.34,-29.99,-5.42,2/8,19.58,AWL,False,False
487.65,-12.37,0.18,5/8,62.68,AADHARHFC,False,False
526.7,-2.14,10.24,8/8,110.24,AARTIIND,False,True
1389.8,-19.96,-2.98,3/8,34.52,AAVAS,False,False
26905.0,-17.23,-2.47,3/8,35.03,ABBOTINDIA,False,False
1113.7,-3.61,23.27,6/8,98.27,ACE,False,True
3198.2,-13.44,14.38,3/8,51.88,ACUTAAS,False,False
1589.1,-8.76,19.18,6/8,94.18,ADANIENSOL,False,True
3007.3,-6.38,8.05,5/8,70.55,ADANIENT,True,False
1327.6,-17.26,-6.45,2/8,18.55,ADANIGREEN,False,False
1691.0,-10.21,-8.13,2/8,16.87,ADANIPORTS,False,False
203.56,-18.22,-10.75,1/8,1.75,ADANIPOWER,False,False
646.9,-19.96,2.29,3/8,39.79,ATGL,False,False
398.7,-6.12,11.5,7/8,99.0,ABCAPITAL,False,True
55.29,-40.85,-15.43,1/8,-2.93,ABFRL,False,False
89.92,-39.39,-14.64,1/8,-2.14,ABLBL,False,False
1402.1,-27.27,4.97,3/8,42.47,ABREL,False,False
1019.0,-12.88,-4.74,2/8,20.26,ABSLAMC,False,False
3343.1,-14.26,28.8,6/8,103.8,CPPLUS,False,False
1287.2,-8.17,89.23,5/8,151.73,AEGISLOG,False,False
269.5,-11.2,33.68,4/8,83.68,AEGISVOPAK,False,False
271.7,-41.25,-19.82,2/8,5.18,AFCONS,False,False
1703.9,-20.63,12.63,4/8,62.63,AFFLE,False,False
3718.2,0.0,15.38,8/8,115.38,AJANTPHARM,False,True
5374.0,-7.86,-5.98,4/8,44.02,ALKEM,False,False
610.65,-13.1,8.19,4/8,58.19,ABDL,False,False
945.7,-9.03,11.38,8/8,111.38,ARE&M,False,True
7259.0,-17.91,-14.95,1/8,-2.45,AMBER,False,False
415.25,-29.56,-6.52,1/8,5.98,AMBUJACEM,False,False
2176.0,-1.04,19.44,8/8,119.44,ANANDRATHI,False,True
627.55,-14.55,26.03,5/8,88.53,ANANTRAJ,False,False
293.5,-17.02,-6.78,3/8,30.72,ANGELONE,False,False
898.0,0.0,7.26,8/8,107.26,ANTHEM,False,True
1196.9,-13.02,-15.74,2/8,9.26,ANURAS,False,False
16524.0,-8.2,27.9,8/8,127.9,APARINDS,False,True
8825.5,-2.37,6.3,6/8,81.3,APOLLOHOSP,True,True
436.7,-17.63,6.78,3/8,44.28,APOLLOTYRE,False,False
255.2,-27.84,-6.22,1/8,6.28,APTUS,False,False
931.2,-12.68,10.82,6/8,85.82,ASAHIINDIA,False,False
177.1,-15.01,14.9,6/8,89.9,ASHOKLEY,False,False
2687.5,-8.68,0.85,5/8,63.35,ASIANPAINT,True,False
819.75,-5.74,6.05,7/8,93.55,ASTERDM,False,True
1538.3,-11.77,-3.84,4/8,46.16,ASTRAL,False,False
1485.2,-5.37,55.71,8/8,155.71,ATHERENERG,False,True
6721.0,-4.98,-7.6,6/8,67.4,ATUL,False,False
1627.2,-2.39,5.17,7/8,92.67,AUROPHARMA,False,True
551.5,-17.43,6.55,4/8,56.55,AIIL,False,False
3995.0,-17.28,-10.5,2/8,14.5,DMART,False,False
1227.3,-12.46,-4.05,2/8,20.95,AXISBANK,True,False
1908.5,-14.39,4.15,6/8,79.15,BEML,False,False
272.56,-28.26,2.13,4/8,52.13,BLS,False,False
3332.0,-24.13,-19.22,1/8,-6.72,BSE,False,False
11663.0,-1.63,10.64,6/8,85.64,BAJAJ-AUTO,True,True
1089.3,-6.0,17.66,6/8,92.66,BAJFINANCE,True,True
2005.0,-7.81,13.4,6/8,88.4,BAJAJFINSV,True,True
11379.0,-20.28,8.71,7/8,96.21,BAJAJHLDNG,False,False
84.0,-27.54,-2.55,0/8,-2.55,BAJAJHFL,False,False
2407.2,-11.07,9.72,6/8,84.72,BALKRISIND,False,False
655.75,-0.45,18.75,7/8,106.25,BALRAMCHIN,False,True
173.25,-19.37,-12.86,1/8,-0.36,BANDHANBNK,False,False
246.55,-21.55,-5.35,2/8,19.65,BANKBARODA,False,False
143.75,-16.23,1.62,5/8,64.12,BANKINDIA,False,False
81.1,-13.59,2.36,4/8,52.36,MAHABANK,False,False
758.1,-39.72,7.92,4/8,57.92,BATAINDIA,False,False
4099.2,-24.97,-7.25,0/8,-7.25,BAYERCROP,False,False
236.09,-9.67,9.99,8/8,109.99,BELRISE,False,True
549.35,-6.2,1.15,7/8,88.65,BERGEPAINT,False,True
1380.0,-15.12,1.4,4/8,51.4,BDL,False,False
412.45,-11.83,-5.24,3/8,32.26,BEL,False,False
2093.0,-7.6,7.01,6/8,82.01,BHARATFORG,False,True
435.95,0.0,7.08,8/8,107.08,BHEL,False,True
316.65,-18.45,8.6,4/8,58.6,BPCL,True,False
1969.3,-7.8,1.93,6/8,76.93,BHARTIARTL,True,True
1641.0,-13.33,3.47,4/8,53.47,BHARTIHEXA,False,False
613.65,-23.27,-7.9,1/8,4.6,BIKAJI,False,False
412.0,-6.51,-4.08,3/8,33.42,BIOCON,False,False
310.8,-32.25,-2.41,2/8,22.59,BSOFT,False,False
5125.0,-23.44,-0.37,2/8,24.63,BLUEDART,False,False
593.2,-24.95,32.74,5/8,95.24,BLUEJET,False,False
1508.1,-24.85,-11.32,1/8,1.18,BLUESTARCO,False,False
1463.6,-29.74,-6.61,1/8,5.89,BBTC,False,False
46970.0,-0.28,25.45,8/8,125.45,BOSCHLTD,False,True
208.41,-49.09,-11.91,1/8,0.59,FIRSTCRY,False,False
593.7,-23.72,10.84,4/8,60.84,BRIGADE,False,False
5521.0,-10.91,1.95,5/8,64.45,BRITANNIA,True,False
991.7,-48.97,-4.7,1/8,7.8,MAPMYINDIA,False,False
1130.4,-8.08,-1.46,3/8,36.04,CCL,False,False
170.22,-14.34,-8.21,2/8,16.79,CESC,False,False
898.8,-7.96,4.51,5/8,67.01,CGPOWER,False,False
411.3,-16.1,-13.46,2/8,11.54,CIEINDIA,False,False
4488.3,-16.11,6.36,4/8,56.36,CRISIL,False,False
814.35,-13.51,-5.06,2/8,19.94,CANFINHOME,False,False
131.1,-14.79,3.02,4/8,53.02,CANBK,False,False
2522.0,-5.6,23.7,6/8,98.7,CAPLIPOINT,False,True
226.24,-12.61,19.56,4/8,69.56,CGCL,False,False
1122.7,-9.37,-0.64,6/8,74.36,CARBORUNIV,False,False
2796.9,-14.42,49.78,4/8,99.78,CARTRADE,False,False
187.55,-4.96,4.09,8/8,104.09,CASTROLIND,False,True
3608.5,-15.28,8.85,5/8,71.35,CEATLTD,False,False
1321.8,-19.38,40.47,5/8,102.97,CEMPRO,False,False
31.27,-21.41,-11.16,1/8,1.34,CENTRALBK,False,False
1356.8,-17.29,12.65,3/8,50.15,CDSL,False,False
844.7,-20.57,9.69,4/8,59.69,CHALET,False,False
439.05,-21.06,2.27,2/8,27.27,CHAMBLFERT,False,False
1382.4,-3.06,40.26,8/8,140.26,CHENNPETRO,False,True
803.8,-5.47,17.38,5/8,79.88,CHOICEIN,False,False
1576.4,-21.88,-8.93,4/8,41.07,CHOLAHLDNG,False,False
1884.7,-2.85,19.21,7/8,106.71,CHOLAFIN,False,True
1431.5,-13.14,-1.83,3/8,35.67,CIPLA,True,False
215.2,-8.79,12.82,4/8,62.82,CUB,False,False
840.0,-31.3,0.16,4/8,50.16,CLEAN,False,False
408.45,-14.06,-13.17,2/8,11.83,COALINDIA,True,False
1457.8,-23.99,-11.3,3/8,26.2,COCHINSHIP,False,False
1806.0,-8.05,38.79,7/8,126.29,COFORGE,False,True
444.75,-56.39,-2.63,4/8,47.37,COHANCE,False,False
1964.0,-18.5,-9.95,0/8,-9.95,COLPAL,False,False
776.25,-6.4,-2.88,5/8,59.62,CAMS,False,False
1515.0,-13.23,31.52,7/8,119.02,CONCORDBIO,False,False
524.5,-5.64,-1.92,5/8,60.58,CONCOR,False,False
2097.9,-13.2,9.82,3/8,47.32,COROMANDEL,False,False
10480.0,-0.71,19.95,8/8,119.95,CRAFTSMAN,False,True
1538.6,-4.67,13.45,6/8,88.45,CREDITACC,False,True
246.5,-25.57,-20.11,0/8,-20.11,CROMPTON,False,False
5450.0,-8.83,-0.81,3/8,36.69,CUMMINSIND,False,False
868.0,-30.86,-2.97,3/8,34.53,CYIENT,False,False
1018.4,-25.45,-11.87,2/8,13.13,DCMSHRIRAM,False,False
671.0,-13.64,17.16,4/8,67.16,DLF,False,False
2218.1,-17.51,-2.35,1/8,10.15,DOMS,False,False
406.8,-25.05,-13.86,0/8,-13.86,DABUR,False,False
1844.0,-25.17,2.28,3/8,39.78,DALBHARAT,False,False
4528.7,-6.73,14.35,6/8,89.35,DATAPATTNS,False,True
1502.7,-9.71,13.12,5/8,75.62,DEEPAKFERT,False,False
1780.5,-4.65,-5.33,6/8,69.67,DEEPAKNTR,False,False
456.0,-12.36,-6.88,3/8,30.62,DELHIVERY,False,False
143.65,-23.95,18.93,5/8,81.43,DEVYANI,False,False
8481.5,-1.38,23.25,8/8,123.25,DIVISLAB,True,True
14025.0,-23.49,25.02,5/8,87.52,DIXON,False,False
1877.3,-4.63,15.4,6/8,90.4,LALPATHLAB,False,True
1192.0,-12.8,-12.98,2/8,12.02,DRREDDY,True,False
792.05,-32.76,-3.05,3/8,34.45,EIDPARRY,False,False
296.0,-28.94,-9.56,1/8,2.94,EIHOTEL,False,False
8050.0,-0.68,13.24,8/8,113.24,EICHERMOT,True,True
438.25,-29.99,-12.08,1/8,0.42,ELECON,False,False
624.2,0.0,17.06,8/8,117.06,ELGIEQUIP,False,True
404.5,-34.16,-7.24,2/8,17.76,EMAMILTD,False,False
1873.9,-6.75,9.3,7/8,96.8,EMCURE,False,True
2978.2,-1.67,14.62,8/8,114.62,ENDURANCE,False,True
240.18,-8.45,-7.98,6/8,67.02,ENGINERSIN,False,False
1348.9,-24.73,-3.82,2/8,21.18,ERIS,False,False
3133.6,-19.61,2.9,5/8,65.4,ESCORTS,False,False
318.0,-10.26,29.13,5/8,91.63,ETERNAL,False,False
475.7,-3.05,34.16,7/8,121.66,EXIDEIND,False,True
327.05,-5.18,17.27,6/8,92.27,NYKAA,False,True
354.1,-4.41,24.26,6/8,99.26,FEDERALBNK,False,True
793.25,-21.89,-12.34,0/8,-12.34,FACT,False,False
1320.85,0.0,20.43,7/8,107.93,FINCABLES,False,True
267.75,-27.2,9.96,3/8,47.46,FSL,False,False
537.75,-18.23,14.91,5/8,77.41,FIVESTAR,False,False
18605.0,-27.82,-11.33,3/8,26.17,FORCEMOT,False,False
908.75,-17.14,-8.8,1/8,3.7,FORTIS,False,False
172.1,-5.15,3.42,7/8,90.92,GAIL,False,True
4290.0,-22.47,-3.94,3/8,33.56,GVT&D,False,False
101.31,-11.89,2.15,4/8,52.15,GMRAIRPORT,False,False
1442.5,-8.96,29.18,6/8,104.18,GABRIEL,False,True
582.95,-37.12,-26.67,1/8,-14.17,GALLANTT,False,False
2600.1,-15.96,-5.92,3/8,31.58,GRSE,False,False
355.5,-13.16,-9.69,0/8,-9.69,GICRE,False,False
7569.5,-26.75,-5.76,0/8,-5.76,GILLETTE,False,False
2910.2,-2.02,51.95,8/8,151.95,GLAND,False,True
2702.9,-3.22,10.93,7/8,98.43,GLAXO,False,True
2329.0,-3.68,-3.02,6/8,71.98,GLENMARK,False,False
1415.1,-4.11,14.28,7/8,101.78,MEDANTA,False,True
254.85,-31.56,-21.13,1/8,-8.63,GODIGIT,False,False
250.82,-17.65,-15.45,2/8,9.55,GPIL,False,False
2131.0,-41.12,-13.56,1/8,-1.06,GODFRYPHLP,False,False
928.0,-26.31,-12.93,1/8,-0.43,GODREJCP,False,False
1223.0,-13.73,3.53,5/8,66.03,GODREJIND,False,False
2054.0,-11.05,17.68,5/8,80.18,GODREJPROP,False,False
861.55,-4.42,14.89,6/8,89.89,GRANULES,False,True
729.5,-4.77,-5.43,5/8,57.07,GRAPHITE,False,False
3250.5,-3.85,8.43,8/8,108.43,GRASIM,True,True
1821.7,-2.86,5.19,7/8,92.69,GRAVITA,False,True
1274.9,-25.06,-15.15,1/8,-2.65,GESHIP,False,False
4707.5,-0.64,25.0,7/8,112.5,FLUOROCHEM,False,True
574.0,-23.13,-14.77,3/8,22.73,GMDCLTD,False,False
698.3,-0.39,11.17,7/8,98.67,HEG,False,True
674.6,-38.45,-15.34,1/8,-2.84,HBLENGINE,False,False
1325.0,-21.13,15.46,3/8,52.96,HCLTECH,True,False
683.9,-14.04,-1.11,2/8,23.89,HDBFS,False,False
2523.0,-12.49,-7.36,1/8,5.14,HDFCAMC,False,False
729.0,-26.59,-6.17,0/8,-6.17,HDFCBANK,True,False
543.0,-31.59,-13.2,2/8,11.8,HDFCLIFE,True,False
219.5,-3.46,42.27,8/8,142.27,HFCL,False,True
1299.0,-18.91,5.29,4/8,55.29,HAVELLS,False,False
5745.0,-6.41,12.38,8/8,112.38,HEROMOTOCO,True,True
561.0,-30.19,13.15,3/8,50.65,HEXT,False,False
787.4,-1.69,29.57,6/8,104.57,HSCL,False,True
1049.9,-8.2,-6.87,6/8,68.13,HINDALCO,True,False
5059.0,0.0,12.85,8/8,112.85,HAL,False,True
572.65,-24.54,-2.3,5/8,60.2,HINDCOPPER,False,False
371.0,-21.83,3.75,2/8,28.75,HINDPETRO,False,False
2055.0,-22.3,-11.36,0/8,-11.36,HINDUNILVR,True,False
567.5,-20.54,-13.75,4/8,36.25,HINDZINC,False,False
35450.0,-7.79,7.26,7/8,94.76,POWERINDIA,False,True
1179.9,-10.9,6.41,4/8,56.41,HOMEFIRST,False,False
481.65,-4.21,33.96,8/8,133.96,HONASA,False,True
36400.0,-9.24,24.57,6/8,99.57,HONAUT,False,True
189.01,-20.04,-16.68,1/8,-4.18,HUDCO,False,False
2190.0,-21.3,18.41,5/8,80.91,HYUNDAI,False,False
1415.3,-3.06,11.96,6/8,86.96,ICICIBANK,True,True
1626.3,-20.09,-14.23,1/8,-1.73,ICICIGI,False,False
507.0,-26.1,-7.74,1/8,4.76,ICICIPRULI,False,False
